house_id,listing_address,sale_date,lot_area,year_built,bedrooms,bathrooms,garage_cars,neighborhood,house_style,overall_qual,central_air,sale_condition,sale_price
HOUSE-019037,653 Main St #19037,2022-11-14,8294.0,1989.0,4,1.0,3.0,NWAmes,2Story,4,Y,Normal,259507.0
HOUSE-010951,6289 Main St #10951,2021-03-23,3496.0,2013.0,1,3.0,3.0,OldTown,1Story,10,Y,Normal,301925.0
HOUSE-009431,3017 Main St #9431,2021-10-10,7901.0,1902.0,5,1.5,3.0,CollegeCr,2.5Unf,9,Y,Normal,301813.0
HOUSE-012837,8479 Main St #12837,2022-11-25,3557.0,2013.0,2,3.0,1.0,OldTown,2Story,10,Y,Normal,400516.0
HOUSE-005399,5242 Main St #5399,2023-12-27,6814.0,1950.0,2,1.5,1.0,NWAmes,2.5Unf,8,Y,Normal,231754.0
HOUSE-017545,6230 Main St #17545,2023-09-21,6952.0,2005.0,5,3.5,4.0,NridgHt,2.5Unf,4,Y,Normal,295603.0
HOUSE-018871,3188 Main St #18871,2024-08-15,4445.0,1911.0,3,4.0,3.0,CollegeCr,SLvl,3,Y,Normal,203478.0
HOUSE-007301,7080 Main St #7301,2023-08-28,5913.0,1979.0,6,4.0,2.0,CollegeCr,SLvl,7,Y,Normal,316546.0
HOUSE-015754,9877 Main St #15754,2024-07-28,5473.0,,5,2.5,3.0,OldTown,1Story,5,Y,Normal,277491.0
HOUSE-004044,9610 Main St #4044,2021-01-27,6315.0,2007.0,3,4.0,4.0,OldTown,1.5Fin,5,Y,Normal,211884.0
HOUSE-000239,1441 Main St #239,2020-01-01,2939.0,,3,2.0,1.0,CollegeCr,SLvl,9,N,Normal,315539.0
HOUSE-005158,7632 Main St #5158,2021-12-17,4813.0,,6,2.0,0.0,Gilbert,SLvl,7,Y,Normal,224895.0
HOUSE-006846,8368 Main St #6846,2021-08-23,6484.0,1946.0,5,1.0,0.0,CollegeCr,SFoyer,4,Y,Normal,187306.0
HOUSE-006700,4506 Main St #6700,2022-10-25,4875.0,1978.0,5,1.5,4.0,Gilbert,1.5Fin,6,Y,Normal,299026.0
HOUSE-000472,9025 Main St #472,2021-06-10,,1942.0,3,,0.0,Somerst,SFoyer,2,Y,Abnormal,233820.0
HOUSE-008425,2730 Main St #8425,2022-05-08,5410.0,,1,2.0,1.0,Gilbert,2.5Unf,8,Y,Normal,263012.0
HOUSE-017295,4584 Main St #17295,2020-10-03,4025.0,1972.0,1,3.0,0.0,Sawyer,SLvl,8,Y,Normal,264186.0
HOUSE-005886,2575 Main St #5886,2021-12-26,8642.0,1976.0,3,2.5,1.0,Sawyer,2.5Unf,4,Y,Normal,272131.0
HOUSE-010110,8020 Main St #10110,2021-09-02,13551.0,1931.0,1,1.5,2.0,CollegeCr,1.5Fin,10,Y,Normal,290558.0
HOUSE-005270,7592 Main St #5270,2022-05-31,1500.0,1962.0,2,2.5,3.0,OldTown,2Story,4,Y,Abnormal,187968.0
HOUSE-001745,4805 Main St #1745,2022-10-24,5633.0,1920.0,1,4.0,4.0,OldTown,1Story,3,Y,Normal,137076.0
HOUSE-014032,4646 Main St #14032,2024-07-27,5148.0,1966.0,3,2.0,1.0,Sawyer,SFoyer,1,Y,Normal,161556.0
HOUSE-012525,67 Main St #12525,2020-11-26,5518.0,1988.0,2,2.0,0.0,CollegeCr,SFoyer,9,Y,Normal,268512.0
HOUSE-004256,3886 Main St #4256,2020-09-18,4837.0,2009.0,5,4.0,0.0,Edwards,SFoyer,7,Y,Partial,323963.0
HOUSE-005280,4491 Main St #5280,2024-12-26,2523.0,1924.0,6,2.5,3.0,Somerst,SLvl,8,Y,Normal,325119.0
HOUSE-017518,7908 Main St #17518,2024-03-30,3488.0,,4,,2.0,CollegeCr,2.5Unf,6,Y,Normal,249588.0
HOUSE-013227,6211 Main St #13227,2022-11-29,2653.0,1989.0,6,3.0,0.0,NridgHt,1.5Fin,9,Y,Normal,389330.0
HOUSE-013557,8045 Main St #13557,2021-07-10,1950.0,1915.0,2,2.5,1.0,NWAmes,SLvl,1,Y,Normal,88285.0
HOUSE-001024,1864 Main St #1024,2023-08-11,5536.0,1993.0,2,4.0,4.0,Gilbert,SFoyer,4,Y,Normal,196886.0
HOUSE-004718,3818 Main St #4718,2023-01-04,4775.0,1901.0,5,3.0,1.0,OldTown,SFoyer,6,Y,Normal,201696.0
HOUSE-010946,5606 Main St #10946,2024-01-15,3370.0,1925.0,2,1.0,3.0,Somerst,2.5Unf,6,Y,Normal,234388.0
HOUSE-015986,2606 Main St #15986,2021-08-31,4498.0,1985.0,3,4.0,3.0,OldTown,1.5Fin,8,N,Normal,321995.0
HOUSE-017694,5863 Main St #17694,2020-05-12,7244.0,1918.0,1,3.5,2.0,CollegeCr,1Story,1,Y,Normal,112829.0
HOUSE-002906,1646 Main St #2906,2022-08-25,,2022.0,5,2.5,4.0,NWAmes,SLvl,10,Y,Normal,364834.0
HOUSE-015677,7040 Main St #15677,2020-06-21,5815.0,1901.0,2,,0.0,Edwards,2.5Unf,2,N,Normal,144431.0
HOUSE-012194,6637 Main St #12194,2023-11-08,5211.0,1950.0,4,1.5,2.0,Edwards,2Story,1,Y,Normal,77084.0
HOUSE-011066,4332 Main St #11066,2021-01-24,3157.0,1936.0,5,2.5,1.0,CollegeCr,1.5Fin,3,Y,Normal,195028.0
HOUSE-001703,739 Main St #1703,2020-03-23,4040.0,1916.0,2,3.5,1.0,NWAmes,SFoyer,4,Y,Normal,188708.0
HOUSE-007677,8673 Main St #7677,2022-06-21,6120.0,1973.0,1,2.5,4.0,Edwards,2.5Unf,5,Y,Normal,254209.0
HOUSE-006348,922 Main St #6348,2024-11-04,7353.0,2018.0,2,2.0,2.0,Gilbert,1.5Fin,7,Y,Normal,269965.0
HOUSE-003743,3237 Main St #3743,2020-03-27,2711.0,1953.0,4,4.0,3.0,NWAmes,1Story,1,Y,Normal,129102.0
HOUSE-008097,2091 Main St #8097,2024-06-01,,1947.0,6,1.0,2.0,Gilbert,SFoyer,8,Y,Normal,294366.0
HOUSE-010322,9780 Main St #10322,2024-10-18,3390.0,1996.0,4,1.5,1.0,NridgHt,2Story,10,Y,Abnormal,398875.0
HOUSE-019061,3644 Main St #19061,2022-05-19,5682.0,1914.0,6,1.0,4.0,Somerst,1Story,3,Y,Normal,212176.0
HOUSE-009025,1136 Main St #9025,2023-04-30,3451.0,1924.0,2,3.5,2.0,CollegeCr,1.5Fin,10,Y,Normal,265895.0
HOUSE-009202,9125 Main St #9202,2024-09-17,2992.0,1986.0,5,3.5,1.0,Edwards,1Story,8,Y,Normal,311179.0
HOUSE-004203,2180 Main St #4203,2021-06-10,4116.0,1995.0,3,2.0,4.0,Gilbert,2Story,8,Y,Normal,286482.0
HOUSE-012959,7941 Main St #12959,2023-02-19,4950.0,1997.0,6,2.5,1.0,OldTown,1Story,5,Y,Family,300335.0
HOUSE-016917,4734 Main St #16917,2024-12-26,6337.0,1907.0,4,1.5,0.0,Edwards,2.5Unf,7,Y,Normal,216255.0
HOUSE-015903,9984 Main St #15903,2024-01-03,4580.0,1947.0,1,1.0,2.0,NWAmes,SFoyer,5,N,Normal,183001.0
HOUSE-007157,8602 Main St #7157,2020-05-15,6231.0,2022.0,2,4.0,3.0,Somerst,1.5Fin,3,Y,Normal,308053.0
HOUSE-012420,990 Main St #12420,2024-04-17,4913.0,1948.0,2,3.0,1.0,NWAmes,1Story,2,Y,Normal,155659.0
HOUSE-019703,9419 Main St #19703,2024-09-02,5423.0,1956.0,5,2.0,4.0,OldTown,1Story,8,Y,Abnormal,237264.0
HOUSE-011830,4189 Main St #11830,2024-09-15,7236.0,1965.0,3,4.0,1.0,CollegeCr,1Story,7,Y,Normal,294643.0
HOUSE-014572,5311 Main St #14572,2023-03-27,7169.0,1961.0,3,4.0,2.0,Edwards,1.5Fin,1,Y,Normal,187208.0
HOUSE-006954,9943 Main St #6954,2022-11-15,3979.0,1918.0,5,1.0,4.0,NWAmes,1.5Fin,10,Y,Normal,286571.0
HOUSE-013180,5912 Main St #13180,2024-08-15,4833.0,1978.0,3,2.5,2.0,Gilbert,2.5Unf,4,Y,Normal,274268.0
HOUSE-008460,9326 Main St #8460,2020-01-18,3936.0,1932.0,3,2.5,0.0,NridgHt,SLvl,10,Y,Normal,334579.0
HOUSE-008503,455 Main St #8503,2023-05-05,4855.0,1929.0,5,2.0,1.0,OldTown,1.5Fin,6,Y,Normal,179521.0
HOUSE-018329,5758 Main St #18329,2021-02-12,9863.0,1931.0,6,2.0,1.0,Gilbert,2Story,7,Y,Normal,297820.0
HOUSE-015245,4502 Main St #15245,2021-05-05,6102.0,1942.0,1,1.5,3.0,OldTown,2Story,2,Y,Abnormal,143407.0
HOUSE-002357,7676 Main St #2357,2021-05-20,8229.0,1965.0,6,4.0,0.0,Gilbert,2Story,8,Y,Normal,335784.0
HOUSE-004664,243 Main St #4664,2021-06-04,3929.0,1970.0,6,2.0,3.0,Gilbert,SLvl,5,Y,Normal,245981.0
HOUSE-008211,5599 Main St #8211,2024-10-31,3569.0,1985.0,5,3.0,4.0,NridgHt,SLvl,1,Y,Normal,232158.0
HOUSE-010137,7527 Main St #10137,2021-08-04,3788.0,1942.0,5,,3.0,OldTown,SFoyer,7,Y,Normal,282150.0
HOUSE-013106,8374 Main St #13106,2023-11-01,3059.0,1970.0,3,3.0,2.0,Sawyer,2Story,1,Y,Abnormal,169576.0
HOUSE-004127,704 Main St #4127,2020-10-12,4140.0,1926.0,6,1.0,0.0,OldTown,1.5Fin,10,Y,Normal,280519.0
HOUSE-010784,7416 Main St #10784,2022-07-02,4874.0,1983.0,6,1.0,4.0,NridgHt,SLvl,1,Y,Partial,208665.0
HOUSE-019597,6543 Main St #19597,2021-04-19,4498.0,,2,1.0,4.0,Sawyer,1Story,9,Y,Normal,285212.0
HOUSE-008902,9090 Main St #8902,2021-08-06,3392.0,1906.0,3,1.0,0.0,Edwards,1Story,8,Y,Normal,183954.0
HOUSE-005707,7140 Main St #5707,2020-04-13,4183.0,1932.0,4,1.0,,Sawyer,2Story,4,Y,Normal,206493.0
HOUSE-012262,5325 Main St #12262,2021-01-01,6671.0,1900.0,3,2.0,2.0,Somerst,1.5Fin,6,Y,Normal,235800.0
HOUSE-017492,8595 Main St #17492,2021-04-02,6116.0,2011.0,4,3.5,2.0,Sawyer,2.5Unf,9,N,Normal,370559.0
HOUSE-012166,9795 Main St #12166,2023-03-23,5986.0,1977.0,3,1.5,0.0,OldTown,1.5Fin,2,N,Normal,172376.0
HOUSE-017440,3312 Main St #17440,2022-06-14,5440.0,1955.0,6,1.5,1.0,NWAmes,2.5Unf,6,Y,Normal,238627.0
HOUSE-002124,1028 Main St #2124,2021-04-19,3066.0,1927.0,6,2.0,2.0,Somerst,2.5Unf,6,Y,Normal,262638.0
HOUSE-009387,4107 Main St #9387,2021-09-29,2998.0,1959.0,2,4.0,4.0,CollegeCr,1.5Fin,9,Y,Normal,307704.0
HOUSE-005659,299 Main St #5659,2020-12-07,5517.0,1928.0,6,2.5,1.0,Edwards,2.5Unf,10,Y,Normal,320803.0
HOUSE-012025,4963 Main St #12025,2020-11-11,4149.0,1929.0,3,,1.0,Gilbert,SFoyer,8,Y,Family,226223.0
HOUSE-003976,9284 Main St #3976,2021-07-27,3345.0,1991.0,3,,1.0,Edwards,SLvl,4,Y,Partial,298573.0
HOUSE-000732,2296 Main St #732,2023-07-22,3816.0,1922.0,1,2.0,4.0,Gilbert,SLvl,7,Y,Normal,233591.0
HOUSE-008474,4800 Main St #8474,2024-07-01,2844.0,1918.0,5,1.0,0.0,Sawyer,SFoyer,9,Y,Family,234766.0
HOUSE-005196,6109 Main St #5196,2024-11-18,9010.0,1984.0,3,4.0,2.0,Sawyer,1.5Fin,5,Y,Normal,324326.0
HOUSE-013663,7873 Main St #13663,2021-01-13,4391.0,1935.0,2,3.0,1.0,Sawyer,SLvl,2,Y,Normal,128312.0
HOUSE-003763,9408 Main St #3763,2021-07-25,5631.0,1921.0,2,1.5,2.0,Edwards,1Story,5,Y,Abnormal,193949.0
HOUSE-000079,3422 Main St #79,2021-08-26,5805.0,1997.0,4,3.5,0.0,Sawyer,2Story,4,Y,Normal,269571.0
HOUSE-004561,1810 Main St #4561,2024-05-04,6640.0,1989.0,5,3.5,1.0,CollegeCr,SFoyer,10,Y,Normal,335650.0
HOUSE-002331,6449 Main St #2331,2020-08-16,4629.0,1956.0,1,3.0,4.0,NWAmes,1.5Fin,10,Y,Normal,332150.0
HOUSE-004506,3647 Main St #4506,2020-08-16,5096.0,1904.0,1,1.5,2.0,Sawyer,2.5Unf,8,Y,Abnormal,163243.0
HOUSE-012794,8905 Main St #12794,2022-09-08,6826.0,1908.0,5,,3.0,Somerst,SLvl,6,Y,Normal,273150.0
HOUSE-000333,3968 Main St #333,2021-03-06,6669.0,1954.0,5,1.5,0.0,Edwards,2.5Unf,6,Y,Family,302656.0
HOUSE-016315,4196 Main St #16315,2021-12-21,2800.0,1992.0,3,2.0,0.0,NridgHt,2Story,3,Y,Normal,236762.0
HOUSE-005180,7728 Main St #5180,2020-09-13,10554.0,1931.0,1,2.0,2.0,NridgHt,2Story,10,Y,Normal,344957.0
HOUSE-007656,7077 Main St #7656,2020-05-18,6449.0,1972.0,5,1.5,4.0,Gilbert,1Story,1,Y,Normal,178906.0
HOUSE-015816,7929 Main St #15816,2021-10-09,5721.0,1960.0,4,3.5,3.0,Edwards,2.5Unf,9,Y,Normal,319934.0
HOUSE-019629,7849 Main St #19629,2024-04-07,5790.0,,3,2.0,0.0,NridgHt,SFoyer,4,Y,Normal,317804.0
HOUSE-010504,4242 Main St #10504,2023-02-24,10228.0,1953.0,1,3.5,4.0,Sawyer,2.5Unf,7,Y,Normal,265300.0
HOUSE-010533,9327 Main St #10533,2020-03-28,5435.0,1942.0,1,1.0,0.0,Somerst,2.5Unf,4,Y,Normal,224117.0
HOUSE-012009,4819 Main St #12009,2023-01-09,6454.0,1911.0,2,1.5,4.0,Somerst,2.5Unf,7,Y,Normal,250669.0
HOUSE-002188,6214 Main St #2188,2023-02-03,5281.0,1935.0,3,3.5,,CollegeCr,2.5Unf,8,N,Normal,323289.0
HOUSE-009014,4549 Main St #9014,2021-02-27,5528.0,2016.0,1,3.5,3.0,Edwards,1.5Fin,10,Y,Normal,391964.0
HOUSE-006834,8146 Main St #6834,2021-09-08,7617.0,,2,1.0,4.0,Sawyer,2.5Unf,7,Y,Partial,232594.0
HOUSE-009647,3702 Main St #9647,2024-03-06,4612.0,1996.0,3,3.0,0.0,CollegeCr,2Story,6,Y,Abnormal,307949.0
HOUSE-010269,8949 Main St #10269,2022-04-27,4494.0,2004.0,5,3.5,0.0,NridgHt,SLvl,4,N,Normal,277636.0
HOUSE-015060,4160 Main St #15060,2024-08-07,2204.0,1943.0,6,1.0,1.0,Edwards,1Story,1,N,Normal,103711.0
HOUSE-006177,3595 Main St #6177,2021-01-28,3670.0,1929.0,5,2.0,2.0,OldTown,1.5Fin,5,Y,Normal,226903.0
HOUSE-007771,7465 Main St #7771,2022-11-05,6537.0,1989.0,1,,4.0,NridgHt,1Story,4,Y,Normal,305850.0
HOUSE-015456,7696 Main St #15456,2022-10-06,3206.0,1922.0,6,3.5,2.0,Somerst,2.5Unf,2,Y,Normal,231080.0
HOUSE-013599,5197 Main St #13599,2020-09-05,5072.0,1929.0,1,1.0,1.0,OldTown,SLvl,10,Y,Normal,272386.0
HOUSE-004289,5745 Main St #4289,2023-02-10,4727.0,1985.0,5,1.0,4.0,NWAmes,SLvl,5,Y,Normal,261362.0
HOUSE-011324,8780 Main St #11324,2020-02-22,3835.0,1965.0,6,1.0,3.0,Gilbert,SLvl,1,Y,Normal,168018.0
HOUSE-009191,9757 Main St #9191,2023-11-03,7154.0,1967.0,1,3.5,1.0,Sawyer,2Story,4,Y,Normal,217118.0
HOUSE-011680,3747 Main St #11680,2022-04-05,4107.0,2011.0,4,4.0,4.0,NWAmes,SLvl,6,Y,Normal,315488.0
HOUSE-015192,6904 Main St #15192,2024-06-06,8619.0,1950.0,6,3.0,3.0,CollegeCr,1.5Fin,5,Y,Normal,278438.0
HOUSE-005400,3877 Main St #5400,2023-01-05,8097.0,2019.0,2,2.5,3.0,Edwards,SLvl,8,Y,Normal,321497.0
HOUSE-000214,3182 Main St #214,2021-05-30,5715.0,1937.0,1,2.0,1.0,Sawyer,SLvl,5,Y,Normal,168366.0
HOUSE-017976,7366 Main St #17976,2022-12-16,7244.0,2018.0,3,3.0,0.0,NridgHt,2.5Unf,6,N,Abnormal,354715.0
HOUSE-016205,8459 Main St #16205,2022-02-15,4014.0,1992.0,3,3.5,4.0,Gilbert,SFoyer,7,Y,Abnormal,313381.0
HOUSE-004801,4669 Main St #4801,2022-09-07,5579.0,1950.0,3,3.5,2.0,NWAmes,1Story,6,Y,Normal,256915.0
HOUSE-009326,3009 Main St #9326,2022-01-22,4755.0,2001.0,3,3.5,0.0,NridgHt,1Story,7,Y,Normal,350464.0
HOUSE-004383,558 Main St #4383,2022-01-09,3663.0,2011.0,6,3.5,1.0,OldTown,2Story,1,Y,Normal,253187.0
HOUSE-019686,3474 Main St #19686,2024-09-18,6666.0,1987.0,4,2.0,3.0,Sawyer,2Story,8,Y,Normal,307083.0
HOUSE-003154,2628 Main St #3154,2020-08-23,5250.0,1936.0,6,4.0,0.0,Somerst,SFoyer,1,Y,Abnormal,208667.0
HOUSE-008900,4417 Main St #8900,2024-03-13,6360.0,1908.0,6,2.5,,NWAmes,2.5Unf,5,Y,Normal,229110.0
HOUSE-014515,1117 Main St #14515,2022-05-06,,1988.0,6,2.5,1.0,NridgHt,SFoyer,6,Y,Normal,259310.0
HOUSE-005049,6328 Main St #5049,2024-10-03,5214.0,1962.0,2,3.5,4.0,NridgHt,SLvl,8,Y,Abnormal,338476.0
HOUSE-000106,3307 Main St #106,2021-08-19,5583.0,1906.0,4,2.5,2.0,NWAmes,SLvl,6,Y,Normal,218798.0
HOUSE-019243,8120 Main St #19243,2022-09-20,8571.0,1976.0,4,2.5,1.0,Somerst,2.5Unf,10,Y,Normal,373098.0
HOUSE-014990,8716 Main St #14990,2022-02-09,,1943.0,3,2.0,0.0,OldTown,SLvl,2,Y,Normal,158641.0
HOUSE-003404,2737 Main St #3404,2020-10-21,2715.0,1951.0,4,2.0,1.0,NWAmes,SLvl,2,N,Normal,129204.0
HOUSE-005639,8080 Main St #5639,2021-12-05,7866.0,1994.0,6,3.0,1.0,Somerst,SLvl,8,N,Abnormal,447523.0
HOUSE-008509,8730 Main St #8509,2023-06-29,,1971.0,3,1.5,3.0,OldTown,SLvl,1,Y,Normal,132628.0
HOUSE-008510,4125 Main St #8510,2020-12-01,5650.0,1983.0,1,3.0,1.0,Edwards,1.5Fin,10,Y,Normal,336441.0
HOUSE-008087,5934 Main St #8087,2023-12-11,3322.0,1921.0,4,2.5,0.0,Edwards,1.5Fin,9,Y,Partial,268052.0
HOUSE-013266,160 Main St #13266,2022-04-14,4637.0,1922.0,2,2.5,0.0,Somerst,2Story,5,Y,Family,209181.0
HOUSE-006525,2491 Main St #6525,2021-09-18,3051.0,1950.0,2,3.5,0.0,OldTown,2.5Unf,10,Y,Normal,340378.0
HOUSE-019342,9591 Main St #19342,2024-07-31,4178.0,1959.0,5,2.5,2.0,Gilbert,1Story,3,Y,Abnormal,211321.0
HOUSE-006387,8984 Main St #6387,2023-11-14,5237.0,1914.0,1,2.0,4.0,NWAmes,1.5Fin,4,Y,Normal,186624.0
HOUSE-015082,1018 Main St #15082,2023-08-16,3910.0,1984.0,5,1.0,1.0,CollegeCr,1Story,10,Y,Normal,324879.0
HOUSE-005096,6030 Main St #5096,2024-01-05,4165.0,1993.0,1,4.0,4.0,Edwards,2Story,8,Y,Normal,312826.0
HOUSE-012131,7044 Main St #12131,2024-09-27,5141.0,2006.0,5,2.0,4.0,Gilbert,1.5Fin,9,Y,Normal,331216.0
HOUSE-012248,7944 Main St #12248,2020-11-12,6591.0,1906.0,2,4.0,2.0,Sawyer,2.5Unf,2,Y,Normal,136196.0
HOUSE-001528,1992 Main St #1528,2021-11-20,3261.0,1945.0,6,1.5,3.0,Sawyer,1Story,8,Y,Normal,311509.0
HOUSE-018252,1342 Main St #18252,2022-10-18,5665.0,1960.0,2,3.5,2.0,Somerst,2Story,8,Y,Family,329424.0
HOUSE-018993,4989 Main St #18993,2022-03-21,3878.0,2022.0,5,3.0,0.0,NWAmes,2.5Unf,3,N,Normal,217230.0
HOUSE-000965,3213 Main St #965,2020-08-05,3883.0,1976.0,6,1.0,0.0,CollegeCr,1Story,5,Y,Normal,227763.0
HOUSE-017241,4113 Main St #17241,2023-03-07,5278.0,2011.0,6,2.5,1.0,NridgHt,2Story,2,N,Normal,308758.0
HOUSE-001662,5712 Main St #1662,2020-02-16,5994.0,2015.0,6,,2.0,NridgHt,SFoyer,9,Y,Normal,404216.0
HOUSE-000455,2322 Main St #455,2020-04-27,,1955.0,4,3.5,0.0,NWAmes,2.5Unf,8,Y,Abnormal,304523.0
HOUSE-007221,1989 Main St #7221,2024-08-22,19653.0,1981.0,2,3.0,3.0,Edwards,SFoyer,7,Y,Normal,341463.0
HOUSE-008709,7395 Main St #8709,2020-03-18,3551.0,1942.0,6,1.5,0.0,Sawyer,SFoyer,4,Y,Normal,172881.0
HOUSE-016196,7649 Main St #16196,2024-06-15,4714.0,2002.0,5,2.5,1.0,Edwards,2.5Unf,6,Y,Normal,253830.0
HOUSE-010772,4659 Main St #10772,2023-04-05,4082.0,1909.0,1,,3.0,NridgHt,1Story,7,Y,Family,257184.0
HOUSE-012350,3532 Main St #12350,2023-07-09,5213.0,1978.0,1,1.0,4.0,NWAmes,SFoyer,7,Y,Normal,241349.0
HOUSE-016823,7774 Main St #16823,2022-04-15,5585.0,1902.0,6,1.0,1.0,OldTown,SLvl,3,Y,Normal,179129.0
HOUSE-015314,2272 Main St #15314,2022-02-25,5227.0,1900.0,3,2.5,0.0,CollegeCr,2Story,6,Y,Normal,203811.0
HOUSE-019386,548 Main St #19386,2023-06-10,2865.0,1908.0,4,3.5,2.0,Sawyer,1.5Fin,4,Y,Normal,140628.0
HOUSE-013715,4638 Main St #13715,2024-08-19,7139.0,1973.0,1,2.5,4.0,Somerst,2.5Unf,5,Y,Normal,272187.0
HOUSE-006978,4733 Main St #6978,2022-01-25,5486.0,1919.0,3,4.0,3.0,NWAmes,SFoyer,4,Y,Normal,303543.0
HOUSE-015664,7834 Main St #15664,2020-03-13,3442.0,1940.0,4,3.0,2.0,Sawyer,SFoyer,10,Y,Normal,343663.0
HOUSE-019024,737 Main St #19024,2021-08-20,4347.0,1956.0,6,1.0,2.0,Edwards,SFoyer,1,Y,Normal,200574.0
HOUSE-012056,1866 Main St #12056,2023-08-26,4560.0,2010.0,5,1.0,2.0,Gilbert,2.5Unf,7,Y,Normal,683135.0
HOUSE-018058,2122 Main St #18058,2023-11-02,,1944.0,2,2.5,3.0,OldTown,2.5Unf,5,Y,Normal,182257.0
HOUSE-008687,8530 Main St #8687,2020-01-18,3828.0,1999.0,6,2.0,4.0,Gilbert,SFoyer,10,Y,Abnormal,369742.0
HOUSE-016041,5596 Main St #16041,2024-11-26,4646.0,2018.0,3,3.0,4.0,Sawyer,SFoyer,3,Y,Normal,306271.0
HOUSE-009015,4491 Main St #9015,2024-01-29,7084.0,1917.0,6,1.0,4.0,NWAmes,1Story,8,Y,Normal,292385.0
HOUSE-012880,5109 Main St #12880,2021-09-30,7952.0,1912.0,5,2.5,0.0,NWAmes,SLvl,4,Y,Normal,191330.0
HOUSE-011988,1466 Main St #11988,2020-06-09,5719.0,1929.0,3,2.0,4.0,Sawyer,2Story,3,Y,Normal,191447.0
HOUSE-015335,9971 Main St #15335,2020-08-07,4159.0,2003.0,4,2.5,0.0,OldTown,2.5Unf,8,N,Normal,350068.0
HOUSE-014600,7291 Main St #14600,2022-02-09,8191.0,1975.0,4,4.0,1.0,Gilbert,SFoyer,2,Y,Normal,209000.0
HOUSE-003646,2481 Main St #3646,2020-06-11,2907.0,1935.0,6,1.5,3.0,Gilbert,2.5Unf,1,Y,Normal,148689.0
HOUSE-015698,9189 Main St #15698,2021-10-16,2874.0,1984.0,1,2.0,2.0,OldTown,SFoyer,10,Y,Normal,333790.0
HOUSE-019838,7574 Main St #19838,2022-06-23,3305.0,1902.0,6,3.5,3.0,Somerst,SFoyer,3,Y,Normal,210034.0
HOUSE-009406,4583 Main St #9406,2022-03-28,7154.0,1969.0,1,2.0,3.0,Somerst,2Story,5,Y,Normal,291526.0
HOUSE-000173,4448 Main St #173,2023-06-29,3450.0,2017.0,3,2.5,2.0,Gilbert,1.5Fin,9,Y,Normal,343450.0
HOUSE-011167,2642 Main St #11167,2021-05-03,6109.0,1946.0,6,4.0,4.0,Edwards,2Story,10,Y,Abnormal,367635.0
HOUSE-000335,7242 Main St #335,2024-05-20,5388.0,1907.0,3,1.0,0.0,CollegeCr,1.5Fin,7,Y,Normal,190343.0
HOUSE-005151,4965 Main St #5151,2023-02-21,5370.0,2013.0,4,,0.0,OldTown,2.5Unf,10,Y,Normal,353454.0
HOUSE-015113,3245 Main St #15113,2024-11-22,4552.0,1997.0,2,3.0,0.0,Somerst,1.5Fin,7,Y,Normal,324865.0
HOUSE-009039,6118 Main St #9039,2022-07-29,5860.0,1993.0,3,1.0,0.0,OldTown,2.5Unf,5,Y,Normal,235468.0
HOUSE-010823,5943 Main St #10823,2020-12-14,,1936.0,4,2.5,0.0,CollegeCr,1Story,9,Y,Normal,248081.0
HOUSE-001526,7654 Main St #1526,2020-04-25,5902.0,1969.0,3,2.0,3.0,CollegeCr,SFoyer,2,Y,Normal,193728.0
HOUSE-000399,9409 Main St #399,2021-08-16,6788.0,1952.0,1,3.0,3.0,NridgHt,SFoyer,10,Y,Normal,393439.0
HOUSE-017552,5568 Main St #17552,2024-02-01,3582.0,1906.0,5,1.5,2.0,CollegeCr,2Story,4,Y,Normal,138329.0
HOUSE-005388,2734 Main St #5388,2020-02-27,3542.0,1987.0,6,2.0,4.0,Edwards,1.5Fin,2,Y,Abnormal,181464.0
HOUSE-000749,4774 Main St #749,2023-11-11,3621.0,1905.0,5,2.0,3.0,Sawyer,1Story,7,Y,Normal,207404.0
HOUSE-000611,5538 Main St #611,2020-06-14,5367.0,2004.0,5,4.0,1.0,NWAmes,SLvl,3,Y,Normal,249095.0
HOUSE-013987,8559 Main St #13987,2022-12-07,3977.0,,2,4.0,2.0,OldTown,1Story,4,Y,Family,225437.0
HOUSE-011919,4374 Main St #11919,2020-02-01,3726.0,1939.0,3,3.5,3.0,Edwards,1Story,8,Y,Abnormal,261000.0
HOUSE-018800,5761 Main St #18800,2024-05-24,2873.0,1908.0,4,4.0,0.0,Sawyer,2.5Unf,6,Y,Normal,214142.0
HOUSE-013345,9967 Main St #13345,2021-06-05,3234.0,1929.0,4,2.0,1.0,NridgHt,1Story,9,Y,Normal,283029.0
HOUSE-007040,4574 Main St #7040,2023-09-25,6624.0,1916.0,6,1.0,0.0,Sawyer,1Story,4,Y,Normal,151774.0
HOUSE-016709,8917 Main St #16709,2022-09-10,7495.0,1963.0,2,1.5,0.0,Sawyer,2.5Unf,7,Y,Normal,279442.0
HOUSE-005175,1159 Main St #5175,2020-12-28,8624.0,1987.0,1,2.5,2.0,Sawyer,SFoyer,2,Y,Normal,166891.0
HOUSE-015532,2761 Main St #15532,2023-09-13,5700.0,1951.0,6,3.5,0.0,CollegeCr,SLvl,10,Y,Normal,329300.0
HOUSE-003008,7267 Main St #3008,2022-07-08,3466.0,1926.0,5,1.0,0.0,Somerst,2Story,5,Y,Normal,253480.0
