employee_id,employee_code,hire_date,years_experience,age,hours_per_week,num_certifications,job_title,department,education_level,company_size,work_mode,annual_salary
EMP-016589,CODE-95945,2021-06-19,2.1,26,38.5,0.0,HR Specialist,Datos y Analitica,Tecnico,Mediana,Presencial,9000.0
EMP-017344,CODE-29520,2016-07-17,3.9,42,42.4,3.0,HR Specialist,Operaciones,Bachiller,Grande,Hibrido,34509.62
EMP-001410,CODE-94191,2008-08-01,0.8,26,38.9,0.0,Software Engineer,Ingenieria,Maestria,Pequeña,Hibrido,42581.58
EMP-016520,CODE-90336,2020-07-15,0.3,22,44.0,2.0,Sales Executive,Marketing,Maestria,Grande,Hibrido,32253.91
EMP-007035,CODE-41819,2014-03-17,0.9,23,46.3,1.0,Software Engineer,Datos y Analitica,Bachiller,Startup,Presencial,38802.35
EMP-015197,CODE-56780,2008-10-20,1.4,27,45.9,1.0,DevOps Engineer,Finanzas,Maestria,Corporativa,Presencial,61075.28
EMP-000370,CODE-34940,2006-11-09,20.6,49,40.9,1.0,Marketing Analyst,Operaciones,Bachiller,Pequeña,Presencial,68720.17
EMP-005294,CODE-51414,2024-04-07,18.5,47,38.6,2.0,Product Manager,Finanzas,Bachiller,Pequeña,Remoto,84514.06
EMP-005020,CODE-41779,2025-06-10,0.5,26,40.8,3.0,Software Engineer,Operaciones,Bachiller,Mediana,Remoto,44991.96
EMP-001735,CODE-96666,2023-08-01,6.1,29,44.2,0.0,HR Specialist,Finanzas,Bachiller,Pequeña,Remoto,27602.05
EMP-017491,CODE-80194,2023-03-10,8.0,32,38.1,1.0,Sales Executive,Recursos Humanos,Tecnico,Corporativa,Hibrido,38058.99
EMP-007392,CODE-38576,2020-05-06,3.4,27,40.1,1.0,Marketing Analyst,Ventas,Maestria,Pequeña,Hibrido,30681.29
EMP-015071,CODE-12250,2023-02-16,9.3,40,35.5,0.0,HR Specialist,Finanzas,Maestria,Grande,Remoto,50406.21
EMP-006048,CODE-22328,2009-08-26,6.2,31,47.7,2.0,HR Specialist,Ventas,Tecnico,Corporativa,Remoto,35264.08
EMP-015616,CODE-41163,2021-11-24,10.8,37,41.2,3.0,Data Analyst,Ingenieria,Bachiller,Corporativa,Presencial,56314.8
EMP-002552,CODE-78741,2010-04-23,6.7,36,39.0,4.0,Data Scientist,Recursos Humanos,Maestria,Pequeña,Hibrido,68668.93
EMP-001086,CODE-80751,2023-05-05,0.2,22,41.4,2.0,Product Manager,Operaciones,Maestria,Mediana,Remoto,60225.71
EMP-019952,CODE-50586,2017-05-20,8.6,35,30.4,1.0,Marketing Analyst,Datos y Analitica,Doctorado,Grande,Hibrido,66457.18
EMP-019016,CODE-91144,2023-10-11,2.4,27,33.4,3.0,Product Manager,Marketing,Maestria,Pequeña,Hibrido,60611.07
EMP-010779,CODE-36900,2019-06-05,0.4,25,41.1,3.0,Product Manager,Operaciones,Doctorado,Grande,Remoto,73586.89
EMP-017842,CODE-24207,2017-03-15,2.2,26,40.8,6.0,HR Specialist,Recursos Humanos,Bachiller,Startup,Hibrido,21312.28
EMP-018563,CODE-98440,2008-09-24,6.2,27,36.9,2.0,Data Analyst,Ingenieria,Bachiller,Mediana,Hibrido,36752.87
EMP-019538,CODE-81865,2016-04-25,7.1,30,39.0,1.0,Marketing Analyst,Recursos Humanos,Bachiller,Corporativa,Hibrido,41389.81
EMP-003434,CODE-65035,2018-08-30,8.4,33,48.1,0.0,DevOps Engineer,Operaciones,Maestria,Grande,Presencial,74785.92
EMP-010606,CODE-85819,2018-08-10,0.6,26,49.3,,Sales Executive,Recursos Humanos,Bachiller,Grande,Remoto,30689.47
EMP-008308,CODE-77498,2016-07-04,11.7,38,37.2,0.0,Sales Executive,Marketing,Bachiller,Grande,Hibrido,46512.16
EMP-010625,CODE-59751,2021-08-09,3.9,22,40.1,0.0,Sales Executive,Recursos Humanos,Maestria,Mediana,Remoto,33954.88
EMP-002310,CODE-13653,2009-07-05,,37,42.4,4.0,HR Specialist,Ingenieria,Tecnico,Pequeña,Hibrido,33585.55
EMP-019289,CODE-35372,2011-12-24,1.8,26,41.2,1.0,Software Engineer,Operaciones,Doctorado,Grande,Presencial,64183.17
EMP-008153,CODE-41853,2022-01-01,8.8,38,48.4,1.0,HR Specialist,Ingenieria,Tecnico,Startup,Presencial,21052.36
EMP-002758,CODE-87593,2020-06-28,6.0,32,35.9,0.0,DevOps Engineer,Datos y Analitica,Bachiller,Startup,Hibrido,46002.11
EMP-015550,CODE-50381,2015-10-08,14.9,41,51.5,0.0,HR Specialist,Ventas,Bachiller,Corporativa,Remoto,65280.78
EMP-015267,CODE-87239,2013-01-11,1.2,27,39.5,1.0,Product Manager,Marketing,Maestria,Mediana,Remoto,57079.57
EMP-007305,CODE-55797,2015-07-24,0.6,28,41.9,1.0,Software Engineer,Operaciones,Bachiller,Startup,Presencial,34283.93
EMP-019425,CODE-39411,2024-02-09,0.8,21,39.9,2.0,Marketing Analyst,Operaciones,Maestria,Mediana,Remoto,35284.88
EMP-006999,CODE-25415,2007-05-17,3.4,24,49.3,2.0,DevOps Engineer,Datos y Analitica,Bachiller,Startup,Remoto,44986.67
EMP-008279,CODE-19185,2006-03-27,1.1,22,36.4,2.0,Marketing Analyst,Ventas,Tecnico,Mediana,Hibrido,16160.45
EMP-014455,CODE-88217,2010-08-17,1.4,26,45.6,1.0,Data Scientist,Marketing,Doctorado,Grande,Remoto,66151.13
EMP-011936,CODE-83191,2022-12-03,0.3,22,48.9,1.0,Marketing Analyst,Finanzas,Doctorado,Mediana,Remoto,40743.81
EMP-013769,CODE-50612,2012-11-11,8.5,30,40.4,2.0,Marketing Analyst,Datos y Analitica,Maestria,Pequeña,Presencial,46273.89
EMP-010111,CODE-18262,2011-06-09,4.6,33,38.2,0.0,Data Scientist,Ventas,Bachiller,Grande,Hibrido,57553.35
EMP-011717,CODE-33347,2014-06-08,0.1,26,54.3,4.0,HR Specialist,Ventas,Tecnico,Startup,Remoto,14290.25
EMP-017439,CODE-69897,2010-10-25,4.6,26,38.9,0.0,DevOps Engineer,Finanzas,Bachiller,Pequeña,Remoto,46854.87
EMP-019833,CODE-31017,2009-03-17,3.7,25,44.1,2.0,Product Manager,Datos y Analitica,Bachiller,Corporativa,Presencial,63657.96
EMP-004669,CODE-71862,2015-04-24,4.2,29,40.0,2.0,Data Analyst,Recursos Humanos,Tecnico,Pequeña,Presencial,30660.1
EMP-018664,CODE-50813,2005-06-30,14.4,45,32.9,1.0,Data Analyst,Ventas,Maestria,Pequeña,Presencial,64270.17
EMP-003697,CODE-85307,2019-08-24,1.2,24,44.2,1.0,Data Scientist,Ventas,Bachiller,Corporativa,Hibrido,51870.3
EMP-008798,CODE-36895,2025-06-13,2.1,30,46.5,0.0,Product Manager,Operaciones,Tecnico,Grande,Remoto,46692.43
EMP-003840,CODE-91689,2008-05-11,0.8,24,41.0,2.0,Data Analyst,Operaciones,Bachiller,Mediana,Hibrido,31038.02
EMP-009998,CODE-29826,2015-10-06,1.6,26,46.4,1.0,Data Analyst,Datos y Analitica,Bachiller,Corporativa,Remoto,33106.51
EMP-015632,CODE-64965,2020-07-24,31.9,55,35.0,3.0,HR Specialist,Operaciones,Maestria,Startup,Hibrido,89755.02
EMP-001941,CODE-86030,2015-04-06,10.1,30,37.1,,Data Scientist,Marketing,Bachiller,Mediana,Hibrido,66607.55
EMP-005476,CODE-23869,2020-07-19,15.6,41,35.2,2.0,Sales Executive,Recursos Humanos,Bachiller,Mediana,Hibrido,56074.91
EMP-015194,CODE-87267,2024-07-14,,21,45.4,0.0,Data Scientist,Ventas,Maestria,Pequeña,Presencial,55579.57
EMP-016632,CODE-67420,2017-05-22,0.5,22,46.4,0.0,Sales Executive,Marketing,Bachiller,Pequeña,Remoto,17959.51
EMP-009228,CODE-60187,2017-02-21,4.4,21,33.5,1.0,Marketing Analyst,Finanzas,Bachiller,Grande,Presencial,38021.11
EMP-009157,CODE-56878,2014-04-08,4.8,36,44.6,5.0,DevOps Engineer,Recursos Humanos,Maestria,Grande,Presencial,71605.98
EMP-010238,CODE-18703,2025-04-30,9.9,34,39.7,5.0,DevOps Engineer,Recursos Humanos,Bachiller,Corporativa,Hibrido,78438.87
EMP-000790,CODE-67109,2022-05-25,2.1,30,39.7,2.0,Data Analyst,Ventas,Maestria,Startup,Presencial,34486.47
EMP-013978,CODE-46526,2015-09-14,6.3,28,45.3,5.0,HR Specialist,Ingenieria,Bachiller,Mediana,Presencial,37139.33
EMP-016554,CODE-49205,2008-08-26,5.3,35,53.9,1.0,Sales Executive,Recursos Humanos,Maestria,Startup,Hibrido,42727.75
EMP-004284,CODE-55435,2014-08-08,2.5,29,37.2,1.0,HR Specialist,Recursos Humanos,Maestria,Startup,Remoto,32525.25
EMP-001439,CODE-21921,2007-08-26,1.9,29,32.1,0.0,Product Manager,Ingenieria,Maestria,Startup,Presencial,53161.65
EMP-003027,CODE-50600,2015-02-18,6.4,30,46.5,1.0,HR Specialist,Operaciones,Bachiller,Mediana,Hibrido,40083.41
EMP-015058,CODE-96684,2025-05-14,9.7,31,39.8,1.0,Data Scientist,Finanzas,Bachiller,Mediana,Remoto,64062.59
EMP-010053,CODE-14083,2010-10-16,2.6,27,39.8,0.0,Marketing Analyst,Finanzas,Doctorado,Grande,Presencial,54832.33
EMP-013263,CODE-86482,2016-03-25,1.4,24,39.4,0.0,Data Scientist,Ventas,Bachiller,Grande,Hibrido,44233.6
EMP-012833,CODE-60152,2018-01-18,1.3,27,44.1,1.0,Product Manager,Datos y Analitica,Bachiller,Pequeña,Hibrido,50868.34
EMP-013187,CODE-10436,2011-05-04,0.5,24,48.5,1.0,Data Analyst,Operaciones,Maestria,Mediana,Hibrido,33747.27
EMP-005802,CODE-18770,2010-06-07,6.8,42,39.7,2.0,DevOps Engineer,Datos y Analitica,Doctorado,Mediana,Presencial,81290.12
EMP-015101,CODE-88930,2022-12-30,11.9,35,46.1,2.0,Product Manager,Recursos Humanos,Maestria,Startup,Hibrido,74232.38
EMP-014671,CODE-72106,2014-10-07,13.3,47,40.3,0.0,HR Specialist,Datos y Analitica,Bachiller,Corporativa,Hibrido,51599.9
EMP-002428,CODE-36546,2015-08-27,,36,,1.0,Software Engineer,Ventas,Bachiller,Corporativa,Remoto,80865.07
EMP-003449,CODE-89265,2008-07-15,0.2,28,44.0,1.0,HR Specialist,Datos y Analitica,Maestria,Startup,Presencial,16705.67
EMP-000908,CODE-26203,2011-05-01,0.8,29,46.6,0.0,Marketing Analyst,Recursos Humanos,Bachiller,Mediana,Remoto,18388.16
EMP-016297,CODE-75835,2011-04-08,3.4,25,43.6,1.0,Sales Executive,Finanzas,Maestria,Startup,Remoto,32077.37
EMP-009389,CODE-59032,2014-02-02,0.7,27,47.1,1.0,Data Analyst,Ingenieria,Maestria,Mediana,Presencial,35790.13
EMP-007546,CODE-25645,2007-08-07,4.0,28,48.1,0.0,DevOps Engineer,Recursos Humanos,Bachiller,Startup,Presencial,41555.93
EMP-002793,CODE-26859,2018-06-10,4.7,27,37.2,4.0,Sales Executive,Marketing,Maestria,Grande,Remoto,47826.92
EMP-017406,CODE-18377,2017-07-19,6.4,34,33.9,1.0,Sales Executive,Ventas,Maestria,Corporativa,Hibrido,48529.61
EMP-006066,CODE-92621,2006-04-10,1.7,25,43.1,0.0,Sales Executive,Ingenieria,Bachiller,Pequeña,Hibrido,21004.15
EMP-019366,CODE-86376,2016-11-17,9.9,39,37.7,3.0,Data Scientist,Ingenieria,Tecnico,Corporativa,Remoto,71471.73
EMP-010125,CODE-73147,2009-02-21,4.1,26,45.1,4.0,Data Analyst,Ingenieria,Bachiller,Mediana,Remoto,36684.91
EMP-005432,CODE-28842,2009-02-07,1.5,31,37.5,1.0,Data Scientist,Datos y Analitica,Doctorado,Corporativa,Remoto,67904.42
EMP-006527,CODE-27726,2013-09-04,0.6,30,42.8,3.0,Software Engineer,Finanzas,Maestria,Corporativa,Remoto,66443.68
EMP-009109,CODE-83710,2020-04-19,0.1,22,40.5,2.0,Sales Executive,Ingenieria,Doctorado,Mediana,Remoto,38262.6
EMP-000692,CODE-53147,2009-07-29,1.8,22,44.1,1.0,Software Engineer,Marketing,Maestria,Grande,Hibrido,52950.06
EMP-001468,CODE-44445,2011-06-05,17.8,47,29.9,1.0,Product Manager,Ingenieria,Doctorado,Grande,Hibrido,109065.69
EMP-014631,CODE-11980,2013-10-25,5.7,34,48.2,0.0,Marketing Analyst,Ingenieria,Tecnico,Mediana,Remoto,24734.94
EMP-002405,CODE-53150,2017-09-22,1.5,21,41.2,2.0,Data Scientist,Datos y Analitica,Bachiller,Pequeña,Presencial,47291.7
EMP-011139,CODE-73338,2022-05-10,18.2,43,33.7,0.0,Sales Executive,Marketing,Maestria,Grande,Presencial,76905.21
EMP-013785,CODE-60806,2014-11-10,4.1,28,50.5,,Marketing Analyst,Ingenieria,Maestria,Corporativa,Hibrido,49376.44
EMP-001384,CODE-43241,2013-07-06,5.2,24,36.8,1.0,Software Engineer,Ingenieria,Maestria,Grande,Presencial,56344.67
EMP-019082,CODE-93492,2011-09-14,1.7,22,49.6,4.0,Data Scientist,Ingenieria,Bachiller,Startup,Hibrido,51497.62
EMP-016976,CODE-41679,2012-07-20,2.7,28,27.8,1.0,Data Analyst,Ventas,Tecnico,Grande,Hibrido,30385.34
EMP-000648,CODE-70161,2008-08-30,3.6,33,30.7,1.0,DevOps Engineer,Marketing,Maestria,Mediana,Remoto,59993.62
EMP-012703,CODE-89425,2006-03-17,0.5,25,40.3,0.0,Marketing Analyst,Operaciones,Bachiller,Pequeña,Presencial,22406.66
EMP-015966,CODE-27691,2017-02-04,11.5,43,40.6,0.0,Marketing Analyst,Datos y Analitica,Bachiller,Startup,Hibrido,39142.83
EMP-004799,CODE-25078,2009-04-05,1.4,25,36.0,1.0,Product Manager,Ventas,Bachiller,Mediana,Hibrido,47635.01
EMP-018094,CODE-74244,2005-01-20,3.6,21,38.3,2.0,Software Engineer,Datos y Analitica,Bachiller,Corporativa,Presencial,55484.48
EMP-016733,CODE-94278,2007-03-14,6.1,26,48.4,1.0,Data Scientist,Marketing,Maestria,Pequeña,Hibrido,58564.5
EMP-002923,CODE-34499,2013-09-23,8.4,27,42.0,5.0,Data Scientist,Marketing,Tecnico,Startup,Remoto,51437.95
EMP-007901,CODE-11308,2021-09-14,2.2,27,34.7,1.0,Data Scientist,Recursos Humanos,Maestria,Startup,Remoto,52090.75
EMP-012920,CODE-49846,2020-02-25,9.0,38,41.8,1.0,Marketing Analyst,Operaciones,Tecnico,Grande,Remoto,35439.17
EMP-010620,CODE-99230,2016-09-06,12.0,39,46.9,2.0,DevOps Engineer,Finanzas,Bachiller,Startup,Presencial,66873.75
EMP-003304,CODE-67817,2009-01-11,9.5,25,38.0,0.0,HR Specialist,Marketing,Tecnico,Startup,Remoto,20242.29
EMP-008894,CODE-99206,2014-04-02,2.7,34,35.9,1.0,Software Engineer,Marketing,Bachiller,Corporativa,Hibrido,59051.83
EMP-005676,CODE-48480,2006-06-19,4.2,31,42.7,0.0,Product Manager,Datos y Analitica,Bachiller,Corporativa,Remoto,65248.13
EMP-006598,CODE-33285,2015-07-21,0.2,26,49.7,1.0,Marketing Analyst,Ventas,Tecnico,Startup,Presencial,9000.0
EMP-002302,CODE-38919,2024-09-25,4.1,32,43.2,2.0,Sales Executive,Ingenieria,Maestria,Corporativa,Hibrido,48833.5
EMP-011490,CODE-27771,2020-09-24,1.0,26,38.3,0.0,Sales Executive,Marketing,Maestria,Startup,Remoto,22582.28
EMP-004912,CODE-82627,2009-02-12,2.8,28,30.6,2.0,Software Engineer,Finanzas,Doctorado,Startup,Presencial,58987.53
EMP-006859,CODE-69906,2018-04-14,2.2,26,45.3,4.0,Sales Executive,Ingenieria,Bachiller,Mediana,Remoto,30924.51
EMP-017770,CODE-72264,2012-06-18,19.8,44,43.8,1.0,Software Engineer,Marketing,Bachiller,Grande,Hibrido,89574.16
EMP-005744,CODE-98021,2020-03-13,3.5,32,39.6,1.0,Data Scientist,Finanzas,Tecnico,Mediana,Hibrido,35745.15
EMP-017796,CODE-25288,2022-07-12,4.6,34,27.6,2.0,DevOps Engineer,Ventas,Bachiller,Corporativa,Remoto,58409.17
EMP-001196,CODE-53498,2018-09-06,1.2,32,43.7,1.0,Data Scientist,Recursos Humanos,Maestria,Corporativa,Hibrido,55417.7
EMP-000529,CODE-53816,2023-10-06,1.7,36,37.5,4.0,DevOps Engineer,Marketing,Maestria,Pequeña,Hibrido,51543.84
EMP-010533,CODE-30570,2005-05-31,0.7,26,46.6,1.0,Marketing Analyst,Ingenieria,Tecnico,Mediana,Remoto,16816.58
EMP-008353,CODE-89985,2012-08-17,0.3,27,58.4,1.0,Marketing Analyst,Ventas,Bachiller,Pequeña,Remoto,19976.41
EMP-001589,CODE-92647,2013-03-10,3.9,24,,0.0,Marketing Analyst,Ingenieria,Doctorado,Grande,Presencial,51408.44
EMP-010645,CODE-84926,2005-05-04,,35,38.9,0.0,Data Analyst,Finanzas,Bachiller,Pequeña,Hibrido,33517.89
EMP-002604,CODE-70290,2008-10-10,0.9,24,49.5,1.0,Data Analyst,Ingenieria,Tecnico,Pequeña,Hibrido,10026.5
EMP-005223,CODE-17174,2017-11-10,7.9,33,26.7,1.0,Sales Executive,Ingenieria,Bachiller,Grande,Hibrido,45432.97
EMP-000175,CODE-26327,2019-09-13,0.3,29,47.2,4.0,HR Specialist,Finanzas,Maestria,Pequeña,Presencial,24355.11
EMP-013928,CODE-76345,2011-12-01,,52,40.3,3.0,HR Specialist,Marketing,Bachiller,Mediana,Presencial,58959.26
EMP-015699,CODE-25614,2007-05-22,2.0,22,39.8,3.0,Marketing Analyst,Recursos Humanos,Bachiller,Mediana,Remoto,21118.79
EMP-011280,CODE-95447,2015-06-01,0.1,28,45.1,2.0,Software Engineer,Ventas,Tecnico,Pequeña,Remoto,26638.4
EMP-014798,CODE-58151,2023-12-06,2.7,27,35.5,2.0,Data Analyst,Ingenieria,Bachiller,Mediana,Hibrido,26898.07
EMP-016153,CODE-54443,2005-03-24,0.0,34,,3.0,Product Manager,Marketing,Bachiller,Pequeña,Remoto,46723.09
EMP-018679,CODE-96849,2022-06-13,2.6,23,44.1,2.0,DevOps Engineer,Finanzas,Bachiller,Corporativa,Remoto,60025.28
EMP-013755,CODE-53282,2021-05-13,10.3,36,39.1,,Software Engineer,Recursos Humanos,Maestria,Pequeña,Hibrido,62438.29
EMP-010221,CODE-15236,2006-03-20,5.0,24,38.3,1.0,DevOps Engineer,Operaciones,Tecnico,Startup,Remoto,38732.21
EMP-015481,CODE-91291,2011-04-14,9.0,38,46.9,0.0,Marketing Analyst,Recursos Humanos,Bachiller,Pequeña,Hibrido,32493.79
EMP-003281,CODE-79987,2022-02-13,2.0,22,35.3,0.0,Product Manager,Datos y Analitica,Bachiller,Corporativa,Remoto,55696.95
EMP-003498,CODE-75163,2006-06-02,11.1,36,33.4,1.0,Product Manager,Ingenieria,Doctorado,Mediana,Presencial,78052.03
EMP-007427,CODE-85058,2017-11-13,2.1,24,38.8,3.0,Marketing Analyst,Marketing,Tecnico,Grande,Hibrido,27114.18
EMP-009367,CODE-18591,2016-10-31,7.6,35,54.0,2.0,HR Specialist,Ingenieria,Bachiller,Mediana,Presencial,40593.24
EMP-004279,CODE-50842,2013-07-02,0.5,28,47.2,2.0,Data Scientist,Marketing,Tecnico,Mediana,Remoto,37777.74
EMP-013270,CODE-20065,2007-12-20,11.9,33,55.2,2.0,Sales Executive,Finanzas,Maestria,Pequeña,Remoto,59630.88
EMP-018948,CODE-41954,2006-07-23,12.3,38,42.5,0.0,HR Specialist,Ingenieria,Tecnico,Grande,Hibrido,44385.3
EMP-019988,CODE-56115,2011-06-02,16.5,41,41.6,0.0,Product Manager,Operaciones,Tecnico,Mediana,Hibrido,76241.09
EMP-006216,CODE-38170,2013-07-11,0.9,26,47.0,3.0,HR Specialist,Ingenieria,Bachiller,Corporativa,Presencial,30795.06
EMP-002267,CODE-48278,2017-06-03,1.1,25,44.4,1.0,Sales Executive,Datos y Analitica,Bachiller,Pequeña,Hibrido,22264.21
EMP-004911,CODE-54043,2019-12-17,5.6,31,43.3,0.0,Software Engineer,Datos y Analitica,Tecnico,Grande,Remoto,49648.58
EMP-013069,CODE-40571,2017-05-29,1.3,25,40.7,3.0,Data Scientist,Ingenieria,Doctorado,Startup,Remoto,58446.94
EMP-013875,CODE-16526,2014-04-23,0.0,24,50.6,0.0,Data Analyst,Operaciones,Maestria,Corporativa,Remoto,37862.19
EMP-010624,CODE-71245,2023-12-22,16.9,45,45.5,4.0,DevOps Engineer,Ventas,Tecnico,Startup,Remoto,70323.19
EMP-017800,CODE-38888,2005-11-28,9.1,30,38.9,3.0,HR Specialist,Datos y Analitica,Tecnico,Mediana,Hibrido,27621.58
EMP-002699,CODE-23471,2012-08-31,7.3,35,35.7,1.0,Data Analyst,Operaciones,Bachiller,Corporativa,Hibrido,53473.12
EMP-002079,CODE-88890,2007-04-11,1.1,23,32.0,1.0,Sales Executive,Operaciones,Bachiller,Grande,Presencial,27542.73
EMP-008938,CODE-97005,2021-12-12,3.3,27,47.0,0.0,HR Specialist,Marketing,Bachiller,Pequeña,Hibrido,25821.72
EMP-001911,CODE-70728,2005-06-12,7.7,35,52.7,4.0,Data Scientist,Ingenieria,Bachiller,Grande,Hibrido,70763.88
EMP-006920,CODE-62882,2010-10-04,0.2,29,59.0,0.0,Data Analyst,Operaciones,Bachiller,Grande,Presencial,32604.27
EMP-018173,CODE-29368,2011-07-08,0.2,26,42.9,4.0,Sales Executive,Ingenieria,Bachiller,Corporativa,Hibrido,32720.65
EMP-012990,CODE-92202,2022-07-22,1.5,29,39.6,1.0,Data Scientist,Finanzas,Maestria,Grande,Remoto,67213.14
EMP-005123,CODE-26593,2005-07-07,2.1,30,47.3,4.0,HR Specialist,Recursos Humanos,Doctorado,Grande,Hibrido,40766.39
EMP-008033,CODE-56670,2025-02-21,7.6,31,50.9,2.0,Product Manager,Marketing,Doctorado,Pequeña,Hibrido,80732.78
EMP-007836,CODE-59289,2019-09-06,10.7,43,42.7,3.0,Data Scientist,Marketing,Bachiller,Mediana,Presencial,75454.49
EMP-001008,CODE-24314,2005-05-23,12.9,40,44.6,3.0,Marketing Analyst,Marketing,Bachiller,Mediana,Presencial,52300.79
EMP-006751,CODE-65675,2006-08-10,13.7,39,44.1,0.0,Product Manager,Finanzas,Maestria,Mediana,Hibrido,85941.09
EMP-002115,CODE-27026,2014-05-25,3.5,30,39.0,0.0,DevOps Engineer,Marketing,Tecnico,Pequeña,Hibrido,33978.35
EMP-000792,CODE-87936,2022-10-23,3.6,28,36.0,0.0,Marketing Analyst,Ventas,Tecnico,Pequeña,Hibrido,14913.54
EMP-000679,CODE-39918,2011-06-20,3.4,23,41.5,3.0,Marketing Analyst,Marketing,Tecnico,Startup,Remoto,17018.08
EMP-002862,CODE-30730,2012-09-15,11.5,45,49.9,1.0,Data Analyst,Marketing,Bachiller,Pequeña,Remoto,53197.95
EMP-014408,CODE-48586,2008-06-25,2.1,28,30.0,0.0,Product Manager,Marketing,Maestria,Startup,Presencial,51704.44
EMP-016175,CODE-19525,2014-05-21,3.2,28,45.0,2.0,Sales Executive,Marketing,Tecnico,Corporativa,Presencial,29663.8
EMP-010711,CODE-65548,2005-07-22,10.8,37,49.8,4.0,Software Engineer,Ingenieria,Tecnico,Pequeña,Hibrido,50461.3
EMP-000136,CODE-38169,2009-05-10,7.5,39,37.0,0.0,Data Scientist,Ventas,Maestria,Corporativa,Presencial,73893.51
EMP-007936,CODE-22020,2005-01-06,0.9,22,37.7,2.0,Software Engineer,Ingenieria,Bachiller,Mediana,Remoto,40712.96
EMP-016775,CODE-37698,2011-08-17,6.8,38,46.6,0.0,Sales Executive,Operaciones,Bachiller,Mediana,Hibrido,33603.21
EMP-007822,CODE-88590,2015-10-14,3.4,23,38.6,0.0,DevOps Engineer,Operaciones,Maestria,Corporativa,Remoto,66512.08
EMP-012195,CODE-44022,2018-12-24,0.8,24,42.0,3.0,Data Analyst,Finanzas,Tecnico,Grande,Remoto,18638.21
EMP-011648,CODE-54091,2008-06-10,2.0,23,39.8,2.0,Marketing Analyst,Ventas,Doctorado,Pequeña,Hibrido,41419.36
EMP-009888,CODE-63873,2008-07-10,9.3,36,30.3,0.0,Sales Executive,Ventas,Bachiller,Grande,Presencial,44294.61
EMP-012811,CODE-45909,2021-05-16,2.8,30,,0.0,Software Engineer,Marketing,Maestria,Startup,Presencial,47248.38
EMP-002114,CODE-44890,2018-09-08,0.1,24,45.3,3.0,Data Scientist,Finanzas,Bachiller,Pequeña,Hibrido,45961.68
EMP-000574,CODE-40987,2010-05-09,5.5,30,39.4,2.0,Marketing Analyst,Recursos Humanos,Bachiller,Grande,Remoto,31976.32
EMP-016934,CODE-66261,2016-08-16,1.1,31,34.6,3.0,Software Engineer,Datos y Analitica,Maestria,Mediana,Hibrido,54109.64
EMP-013365,CODE-60982,2016-09-08,1.2,26,42.1,3.0,DevOps Engineer,Operaciones,Maestria,Grande,Remoto,61672.79
EMP-009250,CODE-33537,2013-01-26,0.4,25,42.3,4.0,Data Analyst,Operaciones,Tecnico,Grande,Hibrido,27428.99
EMP-004995,CODE-61531,2023-04-06,0.7,25,45.0,1.0,Product Manager,Marketing,Bachiller,Corporativa,Presencial,57359.39
EMP-000956,CODE-59937,2009-02-21,1.7,21,37.2,1.0,Software Engineer,Finanzas,Bachiller,Mediana,Hibrido,41198.89
EMP-016974,CODE-56352,2014-08-13,0.3,23,46.3,1.0,Product Manager,Ventas,Maestria,Mediana,Remoto,59757.69
EMP-001286,CODE-57498,2023-05-08,5.7,27,44.4,4.0,Sales Executive,Operaciones,Bachiller,Grande,Remoto,40515.45
EMP-009382,CODE-30715,2008-02-23,5.9,28,41.0,1.0,Data Scientist,Recursos Humanos,Maestria,Grande,Hibrido,75945.85
EMP-010761,CODE-79389,2017-09-06,0.7,26,33.8,2.0,Sales Executive,Finanzas,Bachiller,Corporativa,Hibrido,37734.0
EMP-007946,CODE-84986,2017-03-06,,28,40.0,2.0,Product Manager,Ventas,Bachiller,Mediana,Remoto,46529.38
EMP-011921,CODE-40654,2011-01-06,4.9,39,28.1,0.0,Software Engineer,Ventas,Tecnico,Grande,Hibrido,41240.63
EMP-017708,CODE-67682,2021-10-07,9.0,33,35.9,0.0,Marketing Analyst,Finanzas,Maestria,Mediana,Presencial,48906.12
EMP-001519,CODE-28917,2023-12-02,11.4,33,52.2,1.0,Marketing Analyst,Datos y Analitica,Maestria,Grande,Hibrido,61299.79
EMP-018946,CODE-86275,2019-03-14,1.8,22,37.7,2.0,Software Engineer,Finanzas,Bachiller,Grande,Hibrido,47833.05
EMP-011829,CODE-50239,2018-05-25,4.9,33,35.0,0.0,Marketing Analyst,Operaciones,Doctorado,Corporativa,Remoto,59950.96
EMP-015146,CODE-60816,2025-04-03,1.2,21,41.6,0.0,DevOps Engineer,Recursos Humanos,Bachiller,Pequeña,Presencial,38087.12
EMP-009876,CODE-48699,2021-11-06,0.3,29,38.9,1.0,Sales Executive,Ventas,Bachiller,Pequeña,Remoto,19410.13
EMP-014304,CODE-31188,2009-07-02,3.6,34,44.0,1.0,Software Engineer,Ingenieria,Bachiller,Startup,Hibrido,37699.83
EMP-009243,CODE-78173,2009-05-10,35.0,61,36.3,2.0,HR Specialist,Finanzas,Maestria,Mediana,Presencial,104763.95
EMP-015702,CODE-32099,2009-09-01,2.0,26,36.1,2.0,Data Analyst,Finanzas,Bachiller,Startup,Presencial,22439.7
EMP-010568,CODE-37053,2013-12-22,8.7,38,30.3,0.0,Software Engineer,Datos y Analitica,Tecnico,Startup,Hibrido,44987.26
