vehicle_id,registration_number,car_name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power_bhp,selling_price
VH-014950,MH-08-8657,Nissan Nexon,2023,43312.0,LPG,Dealer,Automatic,First Owner,11.2 kmpl,2694 CC,78.5,689510.0
VH-007981,MH-45-5717,Nissan Scorpio,2021,162307.0,Petrol,Dealer,Manual,Second Owner,13.1 kmpl,3350 CC,208.9,722130.0
VH-014829,MH-35-1985,Volkswagen EcoSport,2013,166897.0,Petrol,Dealer,Manual,First Owner,21.0 kmpl,1480 CC,168.7,396911.0
VH-003798,MH-12-1914,Maruti EcoSport,2020,185576.0,Diesel,Dealer,Manual,Second Owner,15.2 kmpl,3291 CC,90.9,563404.0
VH-016635,MH-32-5818,Nissan Nexon,2003,205068.0,Diesel,Individual,Automatic,First Owner,15.2 kmpl,2725 CC,98.6,40490.0
VH-003315,MH-23-3781,Mahindra Nexon,2019,23538.0,Petrol,Individual,Manual,First Owner,25.0 kmpl,1457 CC,215.1,736431.0
VH-008093,MH-16-3562,Tata Kwid,2011,89302.0,Petrol,Individual,Manual,First Owner,22.9 kmpl,2499 CC,175.2,388141.0
VH-009020,MH-42-7732,Hyundai City,2001,31175.0,Petrol,Dealer,Automatic,Second Owner,22.2 kmpl,973 CC,220.3,165734.0
VH-012302,MH-21-9802,Renault Innova,2016,,Petrol,Dealer,Manual,First Owner,20.8 kmpl,851 CC,142.0,563512.0
VH-012186,MH-11-5972,Maruti City,2007,27164.0,Petrol,Individual,Manual,Second Owner,14.3 kmpl,2868 CC,183.5,154921.0
VH-009075,MH-44-9958,Tata Kwid,2003,75168.0,Petrol,Dealer,Manual,Second Owner,13.7 kmpl,2328 CC,195.6,188651.0
VH-009482,MH-21-2143,Ford Scorpio,2005,158457.0,Diesel,Individual,Manual,Second Owner,19.3 kmpl,3268 CC,94.8,144236.0
VH-013806,MH-48-7914,Tata Swift,2018,50424.0,Petrol,Individual,Manual,First Owner,24.8 kmpl,823 CC,79.8,452644.0
VH-017782,MH-18-6561,Volkswagen Kwid,2020,62534.0,Petrol,Dealer,Manual,Second Owner,17.4 kmpl,1465 CC,59.3,546207.0
VH-006557,MH-25-8392,Mahindra Sunny,2018,96910.0,Petrol,Dealer,Manual,First Owner,10.0 kmpl,3085 CC,214.0,654943.0
VH-002805,MH-14-9305,Ford EcoSport,2005,58771.0,Petrol,Dealer,Manual,First Owner,20.6 kmpl,1178 CC,,58325.0
VH-007626,MH-04-1255,Maruti EcoSport,2001,8272.0,Diesel,Dealer,Manual,First Owner,15.3 kmpl,2760 CC,129.4,34913.0
VH-009084,MH-14-9086,Ford Polo,2001,66626.0,Petrol,Individual,Automatic,Second Owner,14.9 kmpl,1438 CC,205.7,120982.0
VH-012128,MH-03-6524,Tata Innova,2008,59989.0,Diesel,Individual,Manual,Second Owner,13.0 kmpl,1974 CC,85.6,215758.0
VH-008227,MH-49-5574,Honda i20,2015,124253.0,LPG,Individual,Manual,Second Owner,19.1 kmpl,1490 CC,45.1,333699.0
VH-016804,MH-32-5981,Nissan Nexon,2022,109571.0,Petrol,Individual,Manual,Second Owner,14.2 kmpl,1518 CC,220.2,798778.0
VH-007333,MH-30-2169,Mahindra Polo,2020,31661.0,Diesel,Individual,Automatic,First Owner,24.1 kmpl,2608 CC,74.0,792243.0
VH-008936,MH-45-5934,Mahindra Nexon,2006,44326.0,Diesel,Individual,Automatic,First Owner,24.6 kmpl,1727 CC,110.4,221642.0
VH-012860,MH-26-5266,Maruti Innova,2008,19384.0,Petrol,Dealer,Automatic,,15.6 kmpl,1141 CC,,173759.0
VH-015749,MH-28-8298,Renault Polo,2023,127188.0,Petrol,Individual,Manual,First Owner,14.9 kmpl,1849 CC,89.7,595898.0
VH-006601,MH-22-5060,Honda Nexon,2017,70166.0,Diesel,Individual,Manual,First Owner,18.3 kmpl,2907 CC,187.9,657836.0
VH-004634,MH-49-3161,Nissan City,2020,58729.0,Diesel,Individual,Manual,Second Owner,19.0 kmpl,2967 CC,212.1,759410.0
VH-018719,MH-05-7115,Toyota Innova,2019,16097.0,CNG,Dealer,Manual,Second Owner,19.9 kmpl,1357 CC,142.1,631591.0
VH-003248,MH-03-4434,Renault Sunny,2008,,Petrol,Individual,Manual,First Owner,8.5 kmpl,975 CC,45.0,71738.0
VH-007306,MH-19-5113,Tata Polo,2009,54334.0,Petrol,Dealer,Manual,First Owner,18.5 kmpl,3298 CC,141.5,318034.0
VH-007061,MH-15-7274,Toyota City,2020,64551.0,Diesel,Dealer,Manual,Second Owner,9.2 kmpl,1728 CC,122.8,643775.0
VH-016395,MH-11-8370,Honda Polo,2012,79365.0,LPG,Individual,Manual,Second Owner,10.3 kmpl,2958 CC,97.6,307504.0
VH-013504,MH-16-3098,Tata Sunny,2022,185138.0,Petrol,Individual,Manual,First Owner,21.2 kmpl,2034 CC,167.7,741533.0
VH-006959,MH-25-8179,Honda Nexon,2018,67360.0,LPG,Individual,Manual,First Owner,12.0 kmpl,1759 CC,213.0,606339.0
VH-011923,MH-36-5698,Hyundai Kwid,2013,39605.0,Diesel,Individual,Manual,First Owner,21.0 kmpl,1389 CC,137.8,387007.0
VH-019270,MH-33-2300,Honda Swift,2010,38671.0,Diesel,Dealer,Manual,First Owner,23.6 kmpl,1149 CC,183.4,477941.0
VH-012401,MH-10-8006,Hyundai Swift,2004,72735.0,Diesel,Dealer,Manual,First Owner,22.0 kmpl,2152 CC,43.0,38788.0
VH-016144,MH-21-1899,Toyota Polo,2016,125690.0,Diesel,Individual,Automatic,Second Owner,18.1 kmpl,3441 CC,188.2,666012.0
VH-013457,MH-15-9553,Hyundai i20,2010,24293.0,CNG,Individual,Manual,Second Owner,9.5 kmpl,2834 CC,67.9,282616.0
VH-009188,MH-46-6155,Volkswagen Scorpio,2023,53627.0,Petrol,Individual,Manual,Third Owner,23.4 kmpl,3490 CC,89.8,635244.0
VH-006369,MH-24-5504,Mahindra Nexon,2020,84995.0,Petrol,Dealer,Automatic,First Owner,10.9 kmpl,1850 CC,120.9,631792.0
VH-005859,MH-14-4364,Volkswagen Swift,2014,189546.0,Petrol,Dealer,Manual,First Owner,24.9 kmpl,2997 CC,215.8,553538.0
VH-006051,MH-28-1156,Tata i20,2000,10672.0,Petrol,Dealer,Manual,First Owner,24.2 kmpl,1792 CC,236.3,136003.0
VH-015852,MH-48-8867,Renault City,2015,113767.0,Petrol,Dealer,Manual,First Owner,9.7 kmpl,1510 CC,204.3,447647.0
VH-019219,MH-13-4775,Mahindra EcoSport,2000,124779.0,Diesel,Dealer,Automatic,First Owner,10.5 kmpl,3358 CC,168.9,107952.0
VH-018584,MH-36-4307,Renault City,2008,17671.0,Diesel,Individual,Manual,First Owner,8.8 kmpl,2684 CC,145.8,365914.0
VH-018426,MH-39-8768,Hyundai Innova,2008,93405.0,Diesel,Trustmark Dealer,Automatic,Fourth & Above,14.9 kmpl,2449 CC,158.7,308668.0
VH-014684,MH-05-8653,Honda Sunny,2011,185994.0,Petrol,Individual,Automatic,First Owner,15.5 kmpl,2784 CC,148.1,369100.0
VH-006444,MH-44-8693,Toyota Scorpio,2018,,Petrol,Individual,Manual,Third Owner,10.6 kmpl,2751 CC,66.9,452886.0
VH-007946,MH-11-3113,Mahindra Polo,2021,190537.0,Petrol,Dealer,Manual,First Owner,18.0 kmpl,3466 CC,106.8,602876.0
VH-013089,MH-05-2701,Tata Sunny,2000,118054.0,Petrol,Individual,Automatic,Fourth & Above,24.6 kmpl,1660 CC,61.0,30000.0
VH-012562,MH-47-5986,Tata Innova,2007,42051.0,Diesel,Individual,Automatic,First Owner,12.1 kmpl,1363 CC,42.0,123834.0
VH-007831,MH-08-4613,Renault Scorpio,2016,101762.0,Electric,Dealer,Manual,First Owner,21.8 kmpl,2620 CC,184.5,678502.0
VH-001557,MH-36-2969,Nissan i20,2005,78233.0,Petrol,Individual,Manual,First Owner,11.9 kmpl,1926 CC,153.3,146359.0
VH-005999,MH-20-3654,Ford Nexon,2011,134645.0,Petrol,Individual,Manual,First Owner,9.8 kmpl,3423 CC,89.7,218324.0
VH-012556,MH-27-5330,Renault Kwid,2021,,Petrol,Individual,Manual,Second Owner,13.4 kmpl,1415 CC,86.2,525983.0
VH-017075,MH-13-8308,Mahindra Swift,2008,138803.0,Petrol,Individual,Manual,First Owner,16.1 kmpl,2470 CC,91.9,30000.0
VH-014485,MH-08-1546,Maruti i20,2019,133562.0,Petrol,Individual,Automatic,Third Owner,13.0 kmpl,1153 CC,249.8,835509.0
VH-011776,MH-33-8573,Toyota i20,2021,70563.0,Diesel,Individual,Manual,First Owner,8.3 kmpl,2986 CC,152.2,760801.0
VH-005925,MH-44-5786,Nissan City,2002,52511.0,Diesel,Dealer,Manual,First Owner,22.1 kmpl,2023 CC,158.0,181734.0
VH-005371,MH-46-2710,Toyota EcoSport,2003,106289.0,Petrol,Dealer,Manual,First Owner,21.2 kmpl,2225 CC,182.6,39256.0
VH-014095,MH-34-5247,Mahindra Scorpio,2005,48669.0,Petrol,Individual,Manual,,18.7 kmpl,827 CC,62.2,110215.0
VH-013297,MH-31-7376,Ford Polo,2005,36579.0,Petrol,Dealer,Manual,Third Owner,12.0 kmpl,3025 CC,241.4,268337.0
VH-013515,MH-49-8908,Tata Scorpio,2000,46094.0,Petrol,Individual,Manual,Second Owner,21.8 kmpl,3250 CC,99.7,30000.0
VH-011218,MH-08-1476,Toyota Nexon,2012,155444.0,Diesel,Individual,Manual,Second Owner,18.9 kmpl,2286 CC,171.5,419812.0
VH-015171,MH-17-1382,Mahindra i20,2015,118564.0,Petrol,Trustmark Dealer,Manual,First Owner,20.9 kmpl,817 CC,42.0,377827.0
VH-011330,MH-09-5854,Honda Kwid,2009,84566.0,Diesel,Individual,Manual,First Owner,22.5 kmpl,2581 CC,90.6,294284.0
VH-002157,MH-49-4219,Ford Sunny,2012,26322.0,Petrol,Individual,Manual,Third Owner,10.5 kmpl,1668 CC,165.5,338929.0
VH-013218,MH-05-1439,Nissan Kwid,2013,104590.0,Electric,Individual,Manual,Second Owner,24.4 kmpl,1992 CC,97.8,479048.0
VH-018008,MH-43-3510,Hyundai Innova,2006,69742.0,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1593 CC,239.4,344324.0
VH-003433,MH-28-1804,Maruti Sunny,2012,,CNG,Dealer,Automatic,First Owner,22.3 kmpl,2844 CC,118.5,394184.0
VH-013676,MH-31-1828,Maruti Innova,2015,147145.0,Diesel,Dealer,Manual,Second Owner,10.0 kmpl,1751 CC,,576395.0
VH-008626,MH-32-4487,Honda City,2007,93012.0,Electric,Dealer,Manual,First Owner,10.6 kmpl,2388 CC,165.1,310684.0
VH-012970,MH-15-6063,Tata i20,2005,218012.0,Diesel,Individual,Manual,First Owner,10.6 kmpl,3427 CC,160.4,197416.0
VH-009467,MH-33-3150,Toyota Swift,2005,108195.0,Diesel,Individual,Manual,First Owner,16.6 kmpl,903 CC,72.2,30000.0
VH-010675,MH-26-8165,Tata Kwid,2007,201363.0,Petrol,Individual,Automatic,Second Owner,9.3 kmpl,1099 CC,123.9,201879.0
VH-016857,MH-47-4459,Honda i20,2023,69661.0,Electric,Dealer,Manual,Second Owner,18.4 kmpl,1946 CC,47.8,716381.0
VH-002814,MH-14-1165,Nissan Sunny,2017,52803.0,CNG,Dealer,Manual,Third Owner,17.0 kmpl,2718 CC,,596293.0
VH-017736,MH-30-6425,Volkswagen EcoSport,2022,75947.0,Petrol,Trustmark Dealer,Manual,First Owner,13.6 kmpl,1046 CC,160.3,643888.0
VH-001697,MH-04-5136,Tata Scorpio,2004,71717.0,Petrol,Dealer,Manual,Second Owner,18.8 kmpl,2458 CC,,113462.0
VH-002740,MH-21-5509,Honda Innova,2007,136440.0,Petrol,Dealer,Manual,Fourth & Above,24.3 kmpl,3428 CC,61.8,71504.0
VH-009975,MH-36-2009,Toyota Swift,2017,36655.0,Diesel,Dealer,Manual,Second Owner,8.3 kmpl,824 CC,148.7,655276.0
VH-006682,MH-04-9599,Mahindra Swift,2003,25253.0,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1448 CC,150.4,116740.0
VH-011933,MH-40-5611,Renault Nexon,2007,,Petrol,Individual,Manual,First Owner,13.2 kmpl,2631 CC,44.3,67394.0
VH-005584,MH-18-8417,Tata Kwid,2008,51852.0,Petrol,Dealer,Manual,First Owner,15.8 kmpl,3187 CC,131.7,204833.0
VH-013314,MH-47-2694,Hyundai Innova,2007,334355.0,Diesel,Dealer,Automatic,First Owner,16.2 kmpl,2488 CC,227.1,349612.0
VH-005627,MH-34-7006,Volkswagen i20,2008,140382.0,Diesel,Dealer,Manual,Second Owner,17.1 kmpl,1098 CC,159.1,300100.0
VH-001066,MH-15-2617,Ford Innova,2018,212637.0,Diesel,Dealer,Manual,First Owner,18.0 kmpl,2690 CC,202.9,774830.0
VH-006740,MH-08-2304,Ford Kwid,2020,85573.0,CNG,Dealer,Automatic,Second Owner,12.6 kmpl,3003 CC,55.7,579099.0
VH-007459,MH-35-4006,Tata City,2011,35700.0,Electric,Dealer,Automatic,First Owner,20.6 kmpl,1798 CC,94.4,540212.0
VH-013282,MH-01-5087,Toyota Kwid,2007,27690.0,Petrol,Dealer,Manual,First Owner,13.8 kmpl,3205 CC,110.4,158049.0
VH-013824,MH-19-6541,Honda Polo,2010,51924.0,Petrol,Dealer,Manual,Second Owner,15.1 kmpl,2795 CC,86.8,216234.0
VH-004445,MH-09-4151,Volkswagen i20,2009,58818.0,Petrol,Trustmark Dealer,Manual,Second Owner,10.2 kmpl,1167 CC,,196225.0
VH-000735,MH-12-2258,Volkswagen EcoSport,2019,130335.0,Diesel,Individual,Manual,,14.9 kmpl,2534 CC,185.8,653428.0
VH-002439,MH-10-8027,Nissan Scorpio,2012,54438.0,Petrol,Dealer,Manual,First Owner,8.9 kmpl,1240 CC,161.4,387459.0
VH-018536,MH-23-1350,Hyundai Sunny,2013,101019.0,Petrol,Dealer,Manual,First Owner,22.1 kmpl,2758 CC,226.8,580575.0
VH-002498,MH-06-4784,Renault Innova,2006,122862.0,Petrol,Dealer,Manual,First Owner,24.8 kmpl,812 CC,163.8,159290.0
VH-012084,MH-24-6726,Maruti EcoSport,2016,54576.0,Diesel,Individual,Manual,First Owner,24.1 kmpl,1185 CC,122.0,668672.0
VH-015912,MH-16-9860,Hyundai Sunny,2005,31473.0,Petrol,Individual,Manual,First Owner,17.8 kmpl,908 CC,128.3,40342.0
VH-010199,MH-22-7348,Toyota Innova,2003,116643.0,Petrol,Dealer,Manual,Second Owner,10.8 kmpl,1035 CC,101.1,37827.0
VH-018690,MH-36-5056,Renault Nexon,2009,56419.0,CNG,Individual,Automatic,Second Owner,20.4 kmpl,1444 CC,207.3,460638.0
VH-002136,MH-37-1443,Nissan Nexon,2006,333669.0,Petrol,Individual,Manual,First Owner,18.2 kmpl,1638 CC,213.5,128856.0
VH-011443,MH-07-2173,Tata EcoSport,2009,45693.0,Petrol,Individual,Manual,First Owner,13.6 kmpl,2957 CC,59.9,74052.0
VH-001698,MH-01-8365,Toyota Kwid,2013,55474.0,Diesel,Dealer,Manual,First Owner,22.6 kmpl,1666 CC,187.0,574156.0
VH-014224,MH-26-9709,Volkswagen City,2004,76135.0,LPG,Dealer,Automatic,First Owner,16.2 kmpl,1760 CC,151.5,84498.0
VH-011862,MH-36-3280,Maruti Nexon,2018,116759.0,Diesel,Individual,Automatic,First Owner,21.4 kmpl,2924 CC,104.9,629983.0
VH-002039,MH-11-1054,Honda City,2018,26999.0,Petrol,Individual,Automatic,First Owner,15.0 kmpl,3081 CC,133.4,685259.0
VH-011266,MH-19-6986,Ford EcoSport,2012,30400.0,Petrol,Individual,Manual,First Owner,24.2 kmpl,2083 CC,175.9,463943.0
VH-002360,MH-38-1084,Toyota Scorpio,2018,,Petrol,Individual,Manual,Second Owner,19.5 kmpl,3311 CC,52.0,435705.0
VH-009899,MH-49-5880,Tata Kwid,2017,36849.0,Petrol,Individual,Automatic,First Owner,16.6 kmpl,1134 CC,243.6,679346.0
VH-011678,MH-14-6032,Toyota Polo,2001,145960.0,Petrol,Individual,Manual,Fourth & Above,9.6 kmpl,2547 CC,186.3,30000.0
VH-010663,MH-16-8698,Volkswagen Sunny,2022,38431.0,Petrol,Individual,Automatic,First Owner,22.2 kmpl,1791 CC,118.9,671831.0
VH-009202,MH-18-4049,Volkswagen Polo,2017,55748.0,Diesel,Individual,Manual,First Owner,11.0 kmpl,1518 CC,102.1,560999.0
VH-005561,MH-42-7556,Mahindra Polo,2008,28696.0,Diesel,Dealer,Manual,Second Owner,9.1 kmpl,2177 CC,78.3,288079.0
VH-014147,MH-40-7018,Maruti Swift,2021,23520.0,Diesel,Dealer,Manual,Second Owner,24.1 kmpl,2292 CC,60.2,644035.0
VH-019322,MH-45-6281,Tata Sunny,2012,108959.0,Petrol,Dealer,Automatic,First Owner,23.3 kmpl,2741 CC,82.0,303251.0
VH-006703,MH-01-1529,Renault Scorpio,2000,72616.0,Petrol,Trustmark Dealer,Manual,First Owner,23.8 kmpl,2779 CC,91.6,30000.0
VH-005809,MH-19-3508,Renault Innova,2004,19975.0,Diesel,Individual,Automatic,Second Owner,19.4 kmpl,2956 CC,121.1,217271.0
VH-019386,MH-41-2339,Maruti Scorpio,2009,37312.0,Petrol,Dealer,Automatic,First Owner,14.1 kmpl,1319 CC,149.6,368452.0
VH-011275,MH-27-6855,Tata i20,2000,69202.0,Diesel,Individual,Manual,First Owner,19.3 kmpl,3110 CC,111.6,30000.0
VH-011860,MH-30-6358,Maruti Swift,2018,18109.0,Petrol,Individual,Manual,First Owner,14.7 kmpl,3326 CC,206.5,649398.0
VH-019154,MH-34-5803,Hyundai Sunny,2000,87768.0,Petrol,Dealer,Manual,First Owner,18.5 kmpl,856 CC,78.4,30000.0
VH-015437,MH-40-9292,Honda Innova,2008,85166.0,Diesel,Individual,Manual,First Owner,24.9 kmpl,1649 CC,167.8,347897.0
VH-003350,MH-33-2659,Hyundai Sunny,2017,25238.0,Petrol,Dealer,Manual,Second Owner,11.2 kmpl,1535 CC,102.8,486509.0
VH-001219,MH-10-8824,Ford Nexon,2013,39949.0,Petrol,Individual,Manual,First Owner,21.1 kmpl,1929 CC,160.6,430029.0
VH-004344,MH-13-3636,Maruti Sunny,2023,114194.0,Petrol,Individual,Manual,First Owner,21.4 kmpl,1054 CC,206.8,920842.0
VH-014969,MH-36-8221,Honda i20,2003,66563.0,Petrol,Individual,Manual,First Owner,11.3 kmpl,1416 CC,56.8,30000.0
VH-011963,MH-07-8677,Toyota i20,2000,33407.0,Petrol,Individual,Manual,First Owner,8.1 kmpl,1672 CC,147.1,30000.0
VH-015012,MH-13-3176,Volkswagen Swift,2000,244655.0,Petrol,Trustmark Dealer,Manual,First Owner,20.6 kmpl,3178 CC,101.6,30000.0
VH-014953,MH-43-9803,Volkswagen EcoSport,2006,98703.0,CNG,Dealer,Manual,First Owner,15.8 kmpl,3001 CC,96.5,90593.0
VH-003310,MH-34-8110,Toyota EcoSport,2010,83141.0,Petrol,Individual,Automatic,First Owner,9.8 kmpl,1864 CC,208.1,520750.0
VH-015205,MH-22-5339,Maruti Sunny,2022,36638.0,Diesel,Dealer,Automatic,,20.6 kmpl,897 CC,49.3,737960.0
VH-008797,MH-39-2542,Toyota Sunny,2014,36575.0,Petrol,Individual,Manual,First Owner,11.6 kmpl,2961 CC,136.9,419903.0
VH-012885,MH-24-5666,Tata Nexon,2002,74712.0,Petrol,Dealer,Automatic,First Owner,21.9 kmpl,2817 CC,170.9,82888.0
VH-016780,MH-38-3231,Tata Sunny,2008,113411.0,Diesel,Individual,Automatic,First Owner,19.5 kmpl,3289 CC,77.6,356905.0
VH-005998,MH-40-9376,Volkswagen i20,2022,112864.0,Diesel,Dealer,Manual,Second Owner,12.8 kmpl,1208 CC,95.4,712584.0
VH-013586,MH-28-8015,Mahindra EcoSport,2007,19300.0,Petrol,Individual,Automatic,First Owner,8.9 kmpl,1014 CC,134.2,339892.0
VH-014742,MH-21-6465,Nissan Nexon,2005,91019.0,Petrol,Individual,Manual,First Owner,22.9 kmpl,2059 CC,98.6,30000.0
VH-014281,MH-39-5441,Nissan Kwid,2013,18056.0,Petrol,Individual,Manual,,13.5 kmpl,962 CC,100.3,420722.0
VH-014458,MH-47-9012,Hyundai Scorpio,2018,31582.0,Petrol,Individual,Manual,First Owner,22.0 kmpl,1807 CC,100.5,530161.0
VH-009750,MH-41-5420,Hyundai Scorpio,2022,55126.0,Diesel,Trustmark Dealer,Manual,First Owner,11.2 kmpl,1514 CC,90.7,703808.0
VH-019606,MH-46-6877,Maruti Sunny,2008,54942.0,Petrol,Dealer,Manual,Second Owner,11.9 kmpl,2250 CC,196.4,309864.0
VH-008852,MH-45-6381,Mahindra EcoSport,2017,69239.0,CNG,Individual,Automatic,First Owner,23.0 kmpl,1605 CC,235.5,833709.0
VH-005537,MH-06-6384,Ford Nexon,2014,94474.0,Diesel,Individual,Manual,Third Owner,14.4 kmpl,3350 CC,136.0,455566.0
VH-006039,MH-05-8368,Nissan Polo,2005,109696.0,Petrol,Trustmark Dealer,Manual,Second Owner,15.4 kmpl,2328 CC,126.5,140952.0
VH-002046,MH-14-6731,Tata Swift,2012,16116.0,Petrol,Dealer,Manual,First Owner,20.0 kmpl,2756 CC,199.3,405016.0
VH-018275,MH-36-4238,Volkswagen EcoSport,2019,53309.0,Diesel,Individual,Manual,Second Owner,20.3 kmpl,1561 CC,143.4,690551.0
VH-007665,MH-42-5784,Hyundai City,2022,142745.0,Diesel,Dealer,Manual,First Owner,20.5 kmpl,1050 CC,146.4,700814.0
VH-009272,MH-26-5642,Renault Kwid,2013,24088.0,Petrol,Individual,Manual,First Owner,11.9 kmpl,2212 CC,128.3,401014.0
VH-006186,MH-49-2023,Mahindra Polo,2021,71161.0,Petrol,Dealer,Manual,Second Owner,10.7 kmpl,1784 CC,167.0,737952.0
VH-003611,MH-29-9083,Renault Polo,2016,128748.0,Diesel,Individual,Manual,First Owner,18.2 kmpl,3414 CC,200.2,546339.0
VH-003277,MH-29-5382,Ford Swift,2023,35118.0,Diesel,Individual,Automatic,Third Owner,22.2 kmpl,1405 CC,60.3,899862.0
VH-016012,MH-22-9971,Mahindra Sunny,2003,55201.0,Petrol,Dealer,Manual,Second Owner,23.0 kmpl,886 CC,57.8,30000.0
VH-017969,MH-39-5192,Honda Innova,2003,54751.0,Petrol,Individual,Automatic,First Owner,20.9 kmpl,2853 CC,41.2,30000.0
VH-010536,MH-11-4556,Nissan Innova,2016,23518.0,Diesel,Individual,Manual,Third Owner,10.7 kmpl,2261 CC,,577667.0
VH-005099,MH-07-8967,Toyota Polo,2011,131882.0,Diesel,Dealer,Manual,First Owner,15.1 kmpl,1739 CC,222.7,457094.0
VH-003059,MH-04-5584,Honda Scorpio,2018,170048.0,Petrol,Individual,Manual,Second Owner,17.5 kmpl,2481 CC,57.7,441018.0
VH-004980,MH-49-3879,Hyundai Sunny,2000,69683.0,Diesel,Dealer,Manual,First Owner,16.1 kmpl,2812 CC,141.9,31672.0
VH-010722,MH-12-9624,Renault Innova,2020,41286.0,Diesel,Dealer,Automatic,First Owner,15.2 kmpl,2940 CC,178.9,849353.0
VH-005268,MH-30-6805,Hyundai Nexon,2020,30164.0,Petrol,Individual,Manual,Second Owner,18.1 kmpl,3209 CC,201.8,778728.0
VH-009411,MH-22-9023,Toyota City,2015,27939.0,Petrol,Individual,Manual,Second Owner,9.1 kmpl,3353 CC,184.0,571870.0
VH-017678,MH-18-5126,Hyundai Innova,2016,32523.0,Diesel,Dealer,Automatic,First Owner,8.9 kmpl,1613 CC,103.5,647558.0
VH-010444,MH-12-9229,Hyundai EcoSport,2011,386069.0,Petrol,Dealer,Automatic,First Owner,14.5 kmpl,1427 CC,143.9,301886.0
VH-006164,MH-38-3246,Tata Polo,2022,106826.0,Petrol,Dealer,Manual,First Owner,14.1 kmpl,3366 CC,71.3,552519.0
VH-014669,MH-43-6857,Maruti Sunny,2013,49533.0,Petrol,Individual,Manual,Second Owner,10.9 kmpl,1013 CC,175.9,503126.0
VH-017346,MH-24-4615,Mahindra Scorpio,2021,54311.0,Petrol,Individual,Manual,First Owner,18.1 kmpl,3382 CC,148.9,673864.0
VH-012121,MH-12-4897,Mahindra i20,2008,23735.0,CNG,Dealer,Manual,First Owner,24.3 kmpl,915 CC,174.6,315928.0
VH-008481,MH-14-2035,Nissan Scorpio,2010,83903.0,Diesel,Individual,Automatic,First Owner,10.7 kmpl,3353 CC,164.5,423561.0
VH-011540,MH-30-6258,Nissan Scorpio,2005,79554.0,Petrol,Trustmark Dealer,Manual,First Owner,19.0 kmpl,1235 CC,69.3,30000.0
VH-019426,MH-11-3913,Honda City,2000,98343.0,Petrol,Dealer,Manual,First Owner,8.4 kmpl,3234 CC,47.2,30000.0
VH-019130,MH-32-5385,Honda Innova,2020,75016.0,CNG,Dealer,Manual,First Owner,13.1 kmpl,3085 CC,143.2,649677.0
VH-003047,MH-25-6199,Honda i20,2021,93382.0,Petrol,Individual,Manual,First Owner,18.6 kmpl,1532 CC,84.4,560962.0
VH-004461,MH-41-7659,Volkswagen i20,2007,51388.0,Petrol,Individual,Manual,First Owner,16.8 kmpl,2313 CC,86.5,117303.0
VH-008958,MH-03-8949,Honda Scorpio,2023,50377.0,Petrol,Dealer,Manual,First Owner,13.8 kmpl,1047 CC,83.7,681456.0
VH-019212,MH-20-8345,Volkswagen i20,2002,47458.0,CNG,Individual,Manual,First Owner,12.2 kmpl,1081 CC,78.0,30000.0
VH-001026,MH-30-5889,Renault i20,2017,161571.0,Diesel,Dealer,Manual,First Owner,19.7 kmpl,3309 CC,105.8,549260.0
VH-005736,MH-49-7088,Toyota Innova,2005,34116.0,Petrol,Dealer,Automatic,First Owner,21.9 kmpl,843 CC,111.0,118087.0
VH-006730,MH-23-6603,Honda Kwid,2011,114621.0,Petrol,Dealer,Automatic,Second Owner,14.1 kmpl,2385 CC,139.1,433116.0
VH-015148,MH-44-8106,Renault i20,2019,21058.0,Diesel,Dealer,Manual,First Owner,10.6 kmpl,959 CC,,839530.0
VH-015252,MH-40-1086,Tata i20,2012,23358.0,Petrol,Dealer,Manual,Third Owner,18.6 kmpl,1073 CC,117.9,348336.0
VH-003725,MH-13-4485,Renault i20,2023,126009.0,Petrol,Individual,Manual,First Owner,22.5 kmpl,2251 CC,125.9,639731.0
VH-014732,MH-10-2299,Volkswagen Sunny,2018,68438.0,Petrol,Dealer,Automatic,First Owner,10.5 kmpl,3174 CC,221.0,679011.0
VH-008158,MH-44-1248,Hyundai Scorpio,2003,167594.0,Diesel,Individual,Manual,Third Owner,19.9 kmpl,2194 CC,,148027.0
VH-019993,MH-10-1020,Nissan Kwid,2012,45135.0,Petrol,Individual,Automatic,First Owner,18.4 kmpl,2378 CC,174.1,496050.0
VH-017491,MH-19-1096,Tata Sunny,2022,34126.0,Diesel,Individual,Manual,First Owner,10.2 kmpl,1557 CC,,585098.0
VH-004438,MH-45-6379,Volkswagen Nexon,2007,48045.0,Petrol,Dealer,Automatic,Third Owner,21.7 kmpl,1009 CC,65.8,193934.0
VH-019108,MH-31-8135,Toyota Innova,2009,57117.0,Petrol,Individual,Manual,First Owner,18.8 kmpl,1364 CC,71.0,142712.0
VH-012558,MH-24-9096,Renault Innova,2010,162804.0,Diesel,Individual,Manual,Second Owner,9.5 kmpl,1269 CC,105.3,270159.0
VH-006108,MH-21-3539,Honda Innova,2013,16653.0,Petrol,Dealer,Automatic,First Owner,9.4 kmpl,1081 CC,58.0,382307.0
VH-018276,MH-16-5017,Ford Polo,2019,26408.0,Diesel,Dealer,Manual,Second Owner,12.8 kmpl,2803 CC,216.5,828311.0
