flight_id,booking_reference,departure_date,airline,source_city,destination_city,travel_class,duration_minutes,days_left,stops,departure_time_slot,price
FL-008312,PNR-694888,2024-05-05,Sky Airline,Madrid,Mexico City,Economy,277.0,28.0,2,Tarde,175.97
FL-015723,PNR-236327,2024-06-28,Iberia,Miami,Lima,Economy,164.0,8.0,2,Noche Tardia,224.85
FL-002272,PNR-828856,2023-11-11,Avianca,Santiago,Bogota,Economy,155.0,32.0,1,Tarde,97.76
FL-018255,PNR-260256,2024-03-23,American Airlines,Miami,Buenos Aires,Business,,29.0,2,Noche Tardia,713.94
FL-011745,PNR-441593,2025-02-08,Avianca,Madrid,Sao Paulo,Economy,385.0,15.0,1,Tarde,290.55
FL-008195,PNR-109319,2024-05-29,JetSmart,Miami,Mexico City,Economy,309.0,4.0,0,Tarde,155.45
FL-011517,PNR-384963,2023-09-17,Avianca,Mexico City,Lima,Business,182.0,64.0,2,Noche,686.41
FL-019034,PNR-736846,2025-09-04,Sky Airline,Sao Paulo,Santiago,Economy,166.0,3.0,2,Mañana,241.28
FL-009598,PNR-867077,2024-05-12,American Airlines,Madrid,Buenos Aires,Economy,45.0,1.0,2,Mañana,186.92
FL-019155,PNR-941152,2024-02-13,Iberia,Mexico City,Sao Paulo,Economy,143.0,34.0,1,Tarde,152.58
FL-003344,PNR-318019,2023-06-06,Sky Airline,Bogota,Mexico City,Premium Economy,229.0,32.0,0,Madrugada,215.49
FL-016744,PNR-102191,2023-12-27,Avianca,Sao Paulo,Mexico City,Economy,63.0,8.0,1,Madrugada,75.19
FL-011371,PNR-860239,2025-08-13,JetSmart,Lima,Sao Paulo,Economy,183.0,32.0,0,Mañana,45.0
FL-006005,PNR-588460,2024-02-09,Iberia,Mexico City,Sao Paulo,Premium Economy,127.0,26.0,2,Mañana,381.1
FL-003822,PNR-477548,2025-04-01,Avianca,Bogota,Miami,Business,288.0,29.0,0,Noche Tardia,664.18
FL-019963,PNR-491334,2024-07-02,Avianca,Sao Paulo,Miami,Economy,175.0,22.0,1,Noche Tardia,138.77
FL-005532,PNR-752187,2025-10-29,Sky Airline,Lima,Madrid,Premium Economy,155.0,3.0,0,Noche Tardia,230.88
FL-001996,PNR-733106,2024-03-15,Iberia,Miami,Buenos Aires,Economy,261.0,7.0,0,Noche Tardia,180.81
FL-017768,PNR-594208,2025-10-17,American Airlines,Miami,Bogota,Economy,315.0,23.0,2,Noche Tardia,346.6
FL-003909,PNR-175201,2023-06-19,Iberia,Mexico City,Santiago,Business,256.0,10.0,1,Madrugada,756.27
FL-007653,PNR-548615,2023-08-24,Iberia,Bogota,Lima,Premium Economy,454.0,14.0,0,Tarde,481.72
FL-013419,PNR-714843,2023-11-14,Copa Airlines,Miami,Mexico City,Premium Economy,133.0,32.0,1,Noche Tardia,347.76
FL-012921,PNR-805489,2025-07-15,Iberia,Lima,Mexico City,Economy,356.0,14.0,2,Madrugada,423.04
FL-014469,PNR-323549,2024-10-22,Copa Airlines,Madrid,Santiago,Economy,250.0,12.0,2,Mañana,315.67
FL-018047,PNR-544606,2025-10-22,American Airlines,Sao Paulo,Mexico City,Economy,238.0,50.0,0,Madrugada,185.18
FL-016136,PNR-249135,2024-10-04,Sky Airline,Buenos Aires,Lima,Economy,486.0,9.0,1,Noche,353.37
FL-013121,PNR-308691,2024-09-30,JetSmart,Madrid,Miami,Economy,213.0,50.0,0,Noche,45.0
FL-019642,PNR-882314,2024-03-05,JetSmart,Santiago,Mexico City,Premium Economy,253.0,1.0,0,Noche Tardia,336.53
FL-002929,PNR-168815,2024-01-18,JetSmart,Lima,Madrid,Economy,286.0,69.0,1,Noche Tardia,45.0
FL-011934,PNR-483624,2025-02-17,LATAM,Bogota,Mexico City,Economy,45.0,,0,Madrugada,45.0
FL-008804,PNR-697722,2025-10-18,Avianca,Madrid,Miami,Economy,174.0,10.0,1,Mañana,225.77
FL-014254,PNR-983467,2023-09-27,Iberia,Lima,Madrid,Economy,405.0,4.0,1,Noche Tardia,337.47
FL-001633,PNR-404588,2025-06-28,JetSmart,Buenos Aires,Lima,Economy,85.0,15.0,1,Mañana,45.0
FL-006640,PNR-143750,2025-07-03,Avianca,Buenos Aires,Bogota,Economy,256.0,5.0,0,Mañana,185.29
FL-013506,PNR-895040,2023-11-07,Avianca,Miami,Mexico City,Economy,190.0,8.0,0,Tarde,126.2
FL-016235,PNR-775644,2024-12-17,Copa Airlines,Bogota,Mexico City,Economy,346.0,26.0,1,Mañana,256.68
FL-004934,PNR-358068,2025-03-29,LATAM,Mexico City,Sao Paulo,Economy,95.0,3.0,1,Noche,187.69
FL-007240,PNR-477830,2024-10-25,Copa Airlines,Mexico City,Madrid,Economy,324.0,19.0,0,Tarde,285.72
FL-001385,PNR-994341,2025-11-25,Iberia,Miami,Lima,Premium Economy,252.0,13.0,2,Noche,445.26
FL-015791,PNR-771772,2024-01-06,Copa Airlines,Mexico City,Madrid,Premium Economy,260.0,3.0,0,Noche Tardia,428.69
FL-016887,PNR-995803,2025-08-21,LATAM,Bogota,Sao Paulo,Economy,45.0,0.0,1,Noche Tardia,144.18
FL-005943,PNR-124414,2025-08-26,LATAM,Sao Paulo,Santiago,Economy,142.0,2.0,1,Madrugada,196.11
FL-015230,PNR-219466,2025-05-19,JetSmart,Santiago,Mexico City,Economy,216.0,,0,Noche,97.96
FL-011393,PNR-532237,2024-05-03,LATAM,Sao Paulo,Madrid,Economy,363.0,68.0,0,Mañana,161.61
FL-011874,PNR-629641,2024-09-14,JetSmart,Sao Paulo,Madrid,Economy,257.0,9.0,0,Noche Tardia,70.62
FL-018292,PNR-181802,2024-07-04,Copa Airlines,Lima,Mexico City,Economy,352.0,,0,Noche,269.82
FL-017370,PNR-151051,2024-06-23,Iberia,Miami,Bogota,Economy,369.0,9.0,1,Mañana,282.4
FL-018055,PNR-381799,2025-05-01,Iberia,Sao Paulo,Santiago,Economy,228.0,3.0,2,Noche,355.98
FL-006747,PNR-493249,2025-06-15,American Airlines,Mexico City,Madrid,Economy,450.0,41.0,0,Tarde,271.6
FL-002158,PNR-293295,2023-09-30,American Airlines,Mexico City,Sao Paulo,Economy,193.0,15.0,1,Noche,218.8
FL-007322,PNR-311067,2023-09-01,American Airlines,Santiago,Lima,Economy,,17.0,1,Madrugada,180.49
FL-008439,PNR-490657,2025-04-01,Avianca,Buenos Aires,Miami,Economy,214.0,9.0,2,Mañana,194.63
FL-007458,PNR-863781,2024-06-29,JetSmart,Sao Paulo,Miami,Economy,61.0,4.0,0,Noche Tardia,45.0
FL-013777,PNR-451914,2023-08-30,Sky Airline,Sao Paulo,Bogota,Premium Economy,193.0,15.0,2,Madrugada,320.19
FL-011723,PNR-480347,2025-12-29,Iberia,Buenos Aires,Mexico City,Economy,87.0,4.0,1,Noche,191.43
FL-013434,PNR-898777,2024-07-02,JetSmart,Lima,Miami,Economy,362.0,2.0,1,Madrugada,213.21
FL-011381,PNR-715388,2025-07-18,Iberia,Madrid,Miami,Economy,358.0,5.0,2,Noche Tardia,371.55
FL-003099,PNR-655760,2025-01-05,Sky Airline,Sao Paulo,Santiago,Premium Economy,268.0,0.0,2,Noche,329.86
FL-019498,PNR-959568,2024-08-10,American Airlines,Lima,Santiago,Economy,45.0,5.0,2,Tarde,300.49
FL-005739,PNR-555650,2025-05-14,LATAM,Bogota,Sao Paulo,Economy,423.0,2.0,0,Mañana,248.08
FL-007199,PNR-453477,2024-11-11,Copa Airlines,Buenos Aires,Miami,Economy,308.0,0.0,1,Noche,184.25
FL-017035,PNR-161656,2024-06-26,Copa Airlines,Lima,Miami,Economy,235.0,16.0,2,Mañana,198.33
FL-003203,PNR-788071,2025-03-21,LATAM,Santiago,Buenos Aires,Economy,222.0,33.0,0,Noche Tardia,102.72
FL-019401,PNR-853563,2025-12-29,Copa Airlines,Madrid,Bogota,Economy,,7.0,1,Noche,315.42
FL-012704,PNR-104568,2025-02-21,American Airlines,Madrid,Buenos Aires,Economy,302.0,40.0,0,Noche,232.61
FL-000704,PNR-666450,2023-11-06,LATAM,Mexico City,Miami,Economy,444.0,7.0,1,Madrugada,387.81
FL-008650,PNR-674168,2024-11-27,Avianca,Madrid,Santiago,Economy,369.0,6.0,1,Tarde,275.15
FL-001924,PNR-774745,2023-08-04,Sky Airline,Bogota,Mexico City,Economy,276.0,7.0,0,Noche,201.33
FL-010877,PNR-597630,2025-06-24,LATAM,Sao Paulo,Madrid,Economy,299.0,16.0,0,Mañana,243.95
FL-015972,PNR-437294,2024-11-13,JetSmart,Santiago,Buenos Aires,Premium Economy,304.0,13.0,0,Noche,317.23
FL-012348,PNR-820245,2025-09-29,JetSmart,Mexico City,Bogota,Economy,313.0,17.0,1,Noche,131.63
FL-015995,PNR-156320,2024-11-28,Copa Airlines,Santiago,Lima,Premium Economy,545.0,14.0,0,Mañana,551.44
FL-011966,PNR-262175,2024-06-30,Iberia,Buenos Aires,Mexico City,Economy,278.0,2.0,1,Noche Tardia,228.97
FL-008549,PNR-629634,2025-02-23,Avianca,Lima,Santiago,Economy,300.0,26.0,2,Madrugada,222.07
FL-010798,PNR-970658,2024-09-29,Sky Airline,Santiago,Sao Paulo,Economy,109.0,14.0,0,Tarde,45.0
FL-004980,PNR-741264,2024-01-02,Sky Airline,Madrid,Bogota,Economy,140.0,1.0,0,Noche Tardia,91.83
FL-003842,PNR-390649,2024-06-04,Sky Airline,Santiago,Sao Paulo,Premium Economy,177.0,4.0,0,Noche,255.01
FL-011601,PNR-932072,2024-12-24,Copa Airlines,Lima,Miami,Economy,105.0,2.0,1,Noche,95.44
FL-008497,PNR-739037,2025-05-26,JetSmart,Lima,Santiago,Economy,425.0,,1,Tarde,196.81
FL-005554,PNR-370892,2023-08-10,Avianca,Sao Paulo,Santiago,Economy,87.0,78.0,0,Noche,45.0
FL-015695,PNR-983188,2025-06-19,Copa Airlines,Sao Paulo,Madrid,Economy,216.0,5.0,0,Mañana,196.0
FL-001030,PNR-394291,2025-05-13,Sky Airline,Miami,Bogota,Premium Economy,454.0,11.0,1,Noche,388.97
FL-018688,PNR-530765,2025-09-22,American Airlines,Buenos Aires,Santiago,Economy,171.0,0.0,0,Mañana,776.47
FL-009052,PNR-304075,2024-02-26,Copa Airlines,Miami,Santiago,Economy,206.0,,1,Tarde,263.21
FL-003608,PNR-939524,2024-08-13,American Airlines,Buenos Aires,Bogota,Premium Economy,257.0,,2,Mañana,478.18
FL-012536,PNR-262502,2025-06-13,Copa Airlines,Santiago,Sao Paulo,Economy,206.0,38.0,1,Noche Tardia,140.4
FL-012522,PNR-743732,2024-02-29,Copa Airlines,Lima,Miami,Economy,113.0,18.0,0,Madrugada,108.57
FL-010963,PNR-694235,2024-01-26,LATAM,Santiago,Bogota,Economy,269.0,3.0,1,Mañana,303.18
FL-004041,PNR-982598,2024-11-24,Avianca,Miami,Bogota,Economy,177.0,8.0,1,Mañana,223.09
FL-001716,PNR-621441,2023-11-18,JetSmart,Mexico City,Lima,Economy,257.0,10.0,2,Madrugada,59.28
FL-004940,PNR-955252,2024-12-09,JetSmart,Buenos Aires,Santiago,Economy,124.0,19.0,0,Tarde,45.0
FL-000583,PNR-432525,2025-06-24,American Airlines,Lima,Sao Paulo,Economy,333.0,8.0,2,Madrugada,327.25
FL-001219,PNR-193323,2025-01-27,Copa Airlines,Sao Paulo,Buenos Aires,Economy,225.0,11.0,2,Madrugada,228.77
FL-000205,PNR-478058,2025-07-06,Sky Airline,Madrid,Mexico City,Business,153.0,5.0,2,Noche Tardia,541.73
FL-007027,PNR-801759,2025-06-07,American Airlines,Buenos Aires,Santiago,Economy,165.0,6.0,2,Noche Tardia,341.3
FL-009334,PNR-624121,2025-05-08,Sky Airline,Sao Paulo,Bogota,Economy,126.0,11.0,1,Tarde,128.71
FL-011916,PNR-629716,2024-02-12,JetSmart,Bogota,Santiago,Business,269.0,18.0,1,Noche Tardia,614.58
FL-005642,PNR-745088,2024-12-03,Avianca,Buenos Aires,Mexico City,Economy,45.0,3.0,1,Tarde,168.7
FL-019970,PNR-626925,2024-08-25,Avianca,Madrid,Bogota,Business,234.0,2.0,0,Mañana,728.12
FL-018436,PNR-196251,2025-01-20,JetSmart,Sao Paulo,Lima,Premium Economy,,18.0,0,Tarde,145.35
FL-005446,PNR-473517,2024-08-21,Avianca,Bogota,Buenos Aires,Business,160.0,13.0,2,Madrugada,748.64
FL-012145,PNR-193669,2023-06-27,JetSmart,Mexico City,Sao Paulo,Economy,260.0,3.0,2,Tarde,246.43
FL-011101,PNR-589620,2023-06-22,JetSmart,Miami,Sao Paulo,Premium Economy,287.0,20.0,1,Madrugada,327.16
FL-014014,PNR-932062,2025-06-13,Avianca,Lima,Mexico City,Economy,444.0,31.0,0,Madrugada,283.82
FL-007572,PNR-735120,2025-11-27,LATAM,Lima,Madrid,Economy,304.0,29.0,2,Mañana,282.7
FL-017718,PNR-699997,2024-11-20,Sky Airline,Miami,Mexico City,Economy,305.0,18.0,2,Mañana,179.64
FL-018173,PNR-172410,2024-03-10,Avianca,Mexico City,Sao Paulo,Economy,101.0,29.0,1,Noche Tardia,77.44
FL-005738,PNR-587517,2025-08-05,Copa Airlines,Sao Paulo,Lima,Premium Economy,218.0,42.0,1,Tarde,338.26
FL-008253,PNR-153440,2023-11-15,LATAM,Madrid,Sao Paulo,Premium Economy,291.0,17.0,2,Noche,427.78
FL-004171,PNR-708064,2024-03-15,American Airlines,Lima,Madrid,Business,298.0,20.0,2,Mañana,885.53
FL-002239,PNR-126921,2025-08-05,American Airlines,Santiago,Miami,Economy,334.0,4.0,1,Mañana,363.23
FL-001352,PNR-313042,2023-10-16,JetSmart,Madrid,Lima,Business,83.0,6.0,0,Noche Tardia,472.22
FL-010864,PNR-351617,2024-02-10,Sky Airline,Sao Paulo,Mexico City,Economy,264.0,23.0,1,Noche Tardia,142.61
FL-011859,PNR-596602,2025-02-03,JetSmart,Buenos Aires,Bogota,Economy,316.0,10.0,1,Noche,168.91
FL-019581,PNR-845703,2024-11-22,Iberia,Bogota,Sao Paulo,Economy,186.0,1.0,1,Mañana,279.03
FL-007496,PNR-782990,2023-06-01,Avianca,Lima,Sao Paulo,Economy,108.0,9.0,0,Mañana,132.49
FL-011175,PNR-121776,2023-11-04,JetSmart,Miami,Buenos Aires,Economy,281.0,7.0,2,Mañana,167.72
FL-005110,PNR-611320,2023-08-11,Copa Airlines,Santiago,Buenos Aires,Business,260.0,24.0,2,Noche,738.61
FL-004773,PNR-681670,2023-11-28,JetSmart,Miami,Mexico City,Economy,129.0,1.0,0,Noche,72.98
FL-015299,PNR-462536,2024-03-07,Iberia,Bogota,Santiago,Economy,253.0,4.0,2,Tarde,307.63
FL-002542,PNR-113245,2025-04-08,Sky Airline,Buenos Aires,Bogota,Economy,305.0,9.0,1,Tarde,123.78
FL-011642,PNR-101425,2024-04-10,Copa Airlines,Miami,Buenos Aires,Economy,115.0,2.0,0,Noche,174.99
FL-016732,PNR-553735,2023-11-25,Copa Airlines,Buenos Aires,Lima,Economy,198.0,54.0,2,Tarde,236.03
FL-006902,PNR-419962,2025-09-21,Sky Airline,Madrid,Miami,Economy,235.0,27.0,2,Noche,223.8
FL-011573,PNR-636033,2025-11-28,Copa Airlines,Lima,Bogota,Premium Economy,451.0,2.0,0,Noche Tardia,469.47
FL-000737,PNR-485651,2024-07-31,JetSmart,Sao Paulo,Mexico City,Economy,371.0,8.0,0,Tarde,168.88
FL-004223,PNR-279503,2025-04-24,JetSmart,Mexico City,Bogota,Economy,235.0,9.0,0,Tarde,45.0
FL-016591,PNR-820528,2024-01-31,LATAM,Buenos Aires,Mexico City,Economy,514.0,31.0,1,Noche Tardia,399.34
FL-017938,PNR-541134,2024-11-01,JetSmart,Mexico City,Madrid,Economy,333.0,6.0,1,Mañana,179.76
FL-002456,PNR-577892,2025-06-14,Sky Airline,Santiago,Buenos Aires,Economy,45.0,58.0,1,Tarde,45.0
FL-008294,PNR-240171,2024-07-08,Copa Airlines,Sao Paulo,Miami,Economy,388.0,1.0,0,Noche Tardia,294.69
FL-018180,PNR-830550,2023-07-25,Copa Airlines,Lima,Santiago,Economy,179.0,15.0,0,Mañana,171.7
FL-005177,PNR-910108,2025-11-30,JetSmart,Santiago,Mexico City,Economy,151.0,0.0,1,Tarde,45.0
FL-014886,PNR-545453,2025-06-04,Sky Airline,Buenos Aires,Miami,Economy,399.0,31.0,1,Madrugada,203.52
FL-012256,PNR-121712,2024-07-21,LATAM,Santiago,Madrid,Economy,266.0,15.0,2,Madrugada,319.83
FL-017040,PNR-444821,2025-05-12,Iberia,Lima,Miami,Business,422.0,34.0,1,Noche Tardia,801.7
FL-006096,PNR-780287,2025-07-01,Avianca,Sao Paulo,Mexico City,Economy,245.0,5.0,0,Tarde,176.76
FL-009452,PNR-523211,2024-03-01,Copa Airlines,Bogota,Lima,Economy,373.0,2.0,0,Noche Tardia,279.57
FL-001140,PNR-700108,2025-05-31,JetSmart,Sao Paulo,Buenos Aires,Economy,176.0,6.0,2,Noche,130.04
FL-016152,PNR-252258,2024-05-25,Iberia,Miami,Buenos Aires,Economy,490.0,11.0,1,Madrugada,384.42
FL-006652,PNR-527365,2024-07-15,Copa Airlines,Madrid,Miami,Premium Economy,353.0,14.0,1,Noche Tardia,476.87
FL-019746,PNR-659882,2025-04-04,Sky Airline,Miami,Santiago,Economy,355.0,16.0,1,Noche Tardia,191.52
FL-014642,PNR-207726,2023-08-19,Copa Airlines,Bogota,Miami,Economy,156.0,1.0,0,Noche Tardia,162.53
FL-014262,PNR-782025,2024-04-19,LATAM,Mexico City,Lima,Economy,451.0,,0,Noche Tardia,332.84
FL-000207,PNR-280283,2024-03-02,JetSmart,Lima,Miami,Economy,182.0,18.0,1,Noche Tardia,45.0
FL-008107,PNR-644732,2025-05-12,Sky Airline,Santiago,Buenos Aires,Economy,248.0,13.0,1,Madrugada,166.81
FL-008528,PNR-716962,2023-10-05,Avianca,Miami,Sao Paulo,Economy,45.0,35.0,1,Tarde,64.95
FL-001654,PNR-695203,2023-10-31,Copa Airlines,Santiago,Lima,Economy,189.0,9.0,2,Madrugada,287.69
FL-006450,PNR-807124,2024-08-05,Avianca,Santiago,Sao Paulo,Business,408.0,29.0,1,Noche Tardia,742.99
FL-015245,PNR-550380,2024-04-20,Sky Airline,Sao Paulo,Bogota,Economy,121.0,38.0,0,Noche,45.0
FL-012444,PNR-205698,2023-06-10,Sky Airline,Sao Paulo,Santiago,Economy,243.0,38.0,1,Mañana,77.41
FL-011492,PNR-675925,2024-11-01,Copa Airlines,Mexico City,Lima,Economy,271.0,2.0,0,Madrugada,212.4
FL-009012,PNR-755510,2024-11-25,American Airlines,Miami,Santiago,Economy,200.0,8.0,1,Noche Tardia,187.35
FL-018636,PNR-982371,2023-09-19,American Airlines,Buenos Aires,Madrid,Business,195.0,12.0,1,Mañana,667.21
FL-004638,PNR-179172,2024-06-22,American Airlines,Bogota,Lima,Economy,351.0,2.0,0,Madrugada,313.17
FL-012055,PNR-949882,2024-09-16,Avianca,Madrid,Lima,Economy,178.0,42.0,1,Tarde,91.38
FL-011679,PNR-152542,2025-08-17,Copa Airlines,Sao Paulo,Buenos Aires,Premium Economy,100.0,30.0,0,Mañana,317.98
FL-017340,PNR-230824,2025-05-06,Avianca,Lima,Madrid,Economy,205.0,1.0,2,Madrugada,251.54
FL-010913,PNR-441583,2024-01-12,Avianca,Miami,Madrid,Economy,203.0,3.0,0,Noche Tardia,197.57
FL-003572,PNR-943632,2024-01-28,Iberia,Miami,Madrid,Business,431.0,8.0,0,Noche,829.11
FL-016573,PNR-595202,2025-07-08,Iberia,Lima,Santiago,Economy,175.0,3.0,0,Noche,296.03
FL-009320,PNR-687431,2025-02-16,Copa Airlines,Santiago,Lima,Economy,464.0,15.0,0,Mañana,318.24
FL-016126,PNR-539963,2025-09-01,Copa Airlines,Buenos Aires,Madrid,Premium Economy,192.0,5.0,0,Noche Tardia,376.82
FL-014772,PNR-500889,2025-11-23,Avianca,Miami,Santiago,Business,,11.0,1,Madrugada,574.6
FL-004218,PNR-629137,2025-12-30,Avianca,Madrid,Sao Paulo,Premium Economy,160.0,24.0,0,Noche Tardia,314.11
FL-011614,PNR-392365,2024-07-19,Sky Airline,Sao Paulo,Bogota,Economy,299.0,49.0,0,Noche Tardia,138.44
FL-014171,PNR-357381,2024-02-05,American Airlines,Bogota,Madrid,Premium Economy,213.0,18.0,0,Madrugada,377.57
FL-006399,PNR-413880,2024-06-06,Iberia,Madrid,Bogota,Premium Economy,174.0,12.0,1,Noche,392.88
FL-009367,PNR-625475,2025-10-28,Sky Airline,Santiago,Bogota,Economy,95.0,4.0,0,Tarde,75.91
FL-005914,PNR-160270,2024-03-08,Iberia,Buenos Aires,Madrid,Economy,280.0,45.0,1,Madrugada,172.29
FL-002232,PNR-192190,2024-04-21,Sky Airline,Bogota,Madrid,Economy,45.0,18.0,1,Noche Tardia,57.18
FL-018549,PNR-392284,2024-01-28,Iberia,Lima,Sao Paulo,Economy,45.0,18.0,0,Madrugada,73.05
FL-010771,PNR-840292,2024-01-09,JetSmart,Madrid,Bogota,Economy,235.0,26.0,1,Noche,69.88
FL-011677,PNR-362507,2025-03-13,JetSmart,Bogota,Sao Paulo,Economy,198.0,13.0,1,Noche,89.74
FL-015652,PNR-880088,2025-04-26,Sky Airline,Lima,Mexico City,Economy,103.0,9.0,0,Noche Tardia,108.65
FL-013798,PNR-294745,2024-06-26,Sky Airline,Santiago,Miami,Economy,45.0,3.0,1,Noche,67.65
FL-012125,PNR-798872,2025-06-27,Avianca,Santiago,Lima,Economy,175.0,4.0,0,Noche,174.99
FL-009858,PNR-348633,2024-01-30,JetSmart,Santiago,Mexico City,Economy,139.0,7.0,1,Tarde,100.52
FL-016871,PNR-735039,2025-12-04,JetSmart,Mexico City,Miami,Economy,45.0,,1,Noche,52.25
FL-016066,PNR-467623,2025-06-22,Iberia,Miami,Sao Paulo,Economy,257.0,34.0,0,Madrugada,247.31
FL-011418,PNR-880390,2023-12-01,Avianca,Lima,Miami,Premium Economy,61.0,8.0,1,Tarde,345.81
FL-014429,PNR-709999,2025-05-23,Iberia,Lima,Buenos Aires,Business,173.0,12.0,0,Madrugada,693.16
FL-001947,PNR-319084,2024-07-02,Iberia,Mexico City,Buenos Aires,Economy,241.0,,0,Mañana,248.2
FL-006758,PNR-616107,2025-12-23,Copa Airlines,Santiago,Mexico City,Economy,105.0,14.0,1,Noche,92.65
FL-002818,PNR-868666,2025-10-07,Sky Airline,Buenos Aires,Mexico City,Premium Economy,291.0,23.0,0,Tarde,402.86
FL-012486,PNR-630034,2025-03-08,Iberia,Madrid,Lima,Business,166.0,30.0,2,Madrugada,721.51
FL-014817,PNR-637964,2025-08-11,American Airlines,Miami,Buenos Aires,Premium Economy,184.0,8.0,1,Noche,337.76
FL-015395,PNR-303553,2024-05-12,JetSmart,Madrid,Miami,Economy,323.0,11.0,2,Mañana,241.29
FL-015202,PNR-101572,2024-05-27,Copa Airlines,Sao Paulo,Madrid,Economy,337.0,,1,Tarde,232.22
FL-001035,PNR-366605,2025-07-20,Sky Airline,Madrid,Santiago,Economy,263.0,37.0,1,Mañana,53.08
FL-016600,PNR-555689,2023-11-18,LATAM,Santiago,Mexico City,Economy,45.0,,0,Noche,45.0
FL-005426,PNR-666127,2025-04-01,Avianca,Miami,Mexico City,Economy,288.0,18.0,2,Noche,221.05
FL-007832,PNR-284356,2024-09-28,JetSmart,Bogota,Lima,Economy,45.0,73.0,1,Noche Tardia,45.0
FL-015490,PNR-945446,2025-07-02,JetSmart,Sao Paulo,Bogota,Economy,372.0,5.0,0,Tarde,132.87
FL-008063,PNR-317034,2025-12-11,Avianca,Miami,Santiago,Economy,465.0,7.0,1,Mañana,336.45
FL-005837,PNR-579044,2023-06-13,Copa Airlines,Madrid,Lima,Economy,225.0,4.0,0,Madrugada,227.3
FL-017841,PNR-142332,2025-03-30,Sky Airline,Santiago,Mexico City,Economy,235.0,14.0,0,Madrugada,120.48
FL-010353,PNR-704809,2024-02-03,JetSmart,Miami,Lima,Premium Economy,,8.0,2,Noche Tardia,308.94
FL-018865,PNR-437530,2025-07-06,Iberia,Mexico City,Bogota,Economy,344.0,23.0,0,Madrugada,274.32
FL-007506,PNR-187959,2024-01-18,American Airlines,Sao Paulo,Miami,Economy,158.0,16.0,1,Noche,202.14
FL-010466,PNR-721200,2025-02-22,American Airlines,Santiago,Bogota,Economy,248.0,5.0,0,Mañana,259.38
FL-009148,PNR-388916,2025-02-26,Avianca,Madrid,Lima,Economy,317.0,37.0,0,Madrugada,156.37
FL-016829,PNR-132338,2025-06-15,LATAM,Bogota,Buenos Aires,Economy,269.0,2.0,0,Mañana,214.93
FL-005499,PNR-772986,2025-11-27,Sky Airline,Madrid,Miami,Economy,140.0,19.0,1,Mañana,69.16
FL-012584,PNR-998134,2023-06-22,Iberia,Santiago,Lima,Economy,218.0,4.0,0,Mañana,195.58
FL-001928,PNR-408208,2025-07-20,American Airlines,Bogota,Buenos Aires,Economy,244.0,25.0,0,Noche,214.3
FL-006966,PNR-277657,2025-08-04,Iberia,Sao Paulo,Buenos Aires,Business,236.0,2.0,0,Tarde,723.39
FL-003277,PNR-681024,2024-10-26,JetSmart,Sao Paulo,Bogota,Economy,304.0,7.0,2,Madrugada,101.86
FL-012731,PNR-428645,2024-05-17,American Airlines,Mexico City,Lima,Economy,324.0,,0,Noche,196.45
FL-015067,PNR-868893,2024-02-01,Sky Airline,Miami,Santiago,Premium Economy,253.0,33.0,1,Madrugada,268.34
FL-002352,PNR-464962,2024-02-18,American Airlines,Bogota,Santiago,Premium Economy,316.0,6.0,0,Noche,583.78
FL-009943,PNR-982359,2024-06-06,Copa Airlines,Madrid,Miami,Economy,72.0,2.0,2,Noche Tardia,163.04
FL-006123,PNR-207539,2024-11-06,JetSmart,Miami,Sao Paulo,Economy,398.0,5.0,1,Tarde,195.05
FL-008135,PNR-549524,2023-12-27,Avianca,Santiago,Bogota,Economy,186.0,34.0,0,Madrugada,120.93
FL-006064,PNR-294225,2025-01-05,Iberia,Mexico City,Sao Paulo,Economy,341.0,50.0,1,Noche,252.89
FL-003021,PNR-613027,2024-08-26,Copa Airlines,Lima,Buenos Aires,Premium Economy,182.0,19.0,1,Madrugada,349.61
FL-010748,PNR-894107,2025-01-30,American Airlines,Miami,Lima,Premium Economy,436.0,3.0,0,Mañana,495.8
FL-005703,PNR-553045,2023-06-05,Iberia,Lima,Bogota,Economy,302.0,5.0,0,Madrugada,209.84
FL-010004,PNR-841066,2025-03-12,Avianca,Mexico City,Santiago,Economy,331.0,31.0,2,Noche,298.34
FL-007521,PNR-478704,2024-08-21,Sky Airline,Mexico City,Santiago,Economy,186.0,47.0,0,Mañana,85.24
FL-015160,PNR-439507,2025-04-03,Sky Airline,Sao Paulo,Madrid,Economy,309.0,27.0,0,Mañana,86.07
FL-014528,PNR-908239,2024-06-18,Iberia,Mexico City,Bogota,Economy,426.0,46.0,0,Noche Tardia,214.01
FL-007056,PNR-878179,2025-07-28,Avianca,Santiago,Bogota,Economy,443.0,6.0,1,Noche Tardia,321.87
FL-009413,PNR-338285,2024-05-27,Copa Airlines,Miami,Sao Paulo,Premium Economy,269.0,21.0,0,Madrugada,367.27
FL-017729,PNR-480226,2024-11-10,Copa Airlines,Mexico City,Buenos Aires,Economy,353.0,,1,Noche,217.96
FL-015964,PNR-310464,2024-07-09,Sky Airline,Santiago,Miami,Premium Economy,439.0,9.0,0,Mañana,379.56
FL-000324,PNR-977765,2025-08-01,Iberia,Madrid,Sao Paulo,Economy,,11.0,2,Mañana,278.5
FL-003341,PNR-265600,2025-06-26,American Airlines,Bogota,Santiago,Business,250.0,1.0,1,Noche,723.09
